recordId,name,country,city,currentMarket,currentSubmarket,proposedMarket,proposedSubmarket,reason,confidence,source,issues
recWgEN45pbEJ6mob,Hotel Ladera,Panama,Boquete,Panama Provincial,Boquete / Highlands,Panama,,str_excel_submarket,High,str_excel,provincial_market_with_specific_submarket
recWi5N7V8mVAO4uD,TRYP by Wyndham Sao Paulo Guarulhos Airport,Brazil,Guarulhos,Brazil Southeast,São Paulo,,Guarulhos / Airport Corridor,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
recWrnY84t7gHJUw5,Fiesta Inn Express Puebla Explanada,Mexico,Cholula,Mexico Central South,Puebla,,Other,city_country_mode_submarket,Medium,census_city_mode,
recX728Dd9zODVKPZ,Iberostar Selection Miraflores,Peru,Lima,Lima,Miraflores,,Lima Historic Center,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recXN9dOkO4eRl5HK,Pullman Santiago Vitacura,Chile,Santiago,Santiago,Vitacura,,Santiago Centro,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recXPwLmLgtmukbHJ,InterContinental Santiago,Chile,Santiago,Santiago,Las Condes,,Santiago Centro,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recXS2mAZV1xTdQlp,Hotel Las Gardenias,Ecuador,Cuenca,Ecuador,Other,,Cuenca,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recXUuuJZPUVOIkMy,Estelar Miraflores Hotel,Peru,Lima,Lima,Miraflores,,Lima Historic Center,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recXaFAOsblj5GKPf,Hotel Tres Puntas,Chile,Santiago,Chile Provincial,Santiago Centro,Santiago,,submarket_dominant_market,Medium,census_submarket_dominant_market,provincial_market_with_specific_submarket; market_not_dominant_for_submarket
recXedO8npDs6lQdv,The BRIX Autograph Collection,Trinidad and Tobago,Port Of Spain,Trinidad & Tobago,Trinidad & Tobago,,Port of Spain,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recY4M21jA8YNfVVd,Hotel Crespo,Ecuador,Cuenca,Ecuador,Other,,Cuenca,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recY80LKv23xiV4hz,Fairfield Inn Lima Miraflores,Peru,Lima,Lima,Miraflores,,Lima Historic Center,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recYHZsAtnbjaQ9yH,Inacio Palace Hotel,Brazil,Rio Branco,Brazil North,Salvador,Brazil Northeast,,submarket_dominant_market,Medium,census_submarket_dominant_market,market_not_dominant_for_submarket
recYSRGJJrYvLGWlN,Estudio Playa Mujeres,Mexico,Cancun,Mexican Caribbean,Costa Mujeres / Playa Mujeres,,Cancún Hotel Zone,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recYbzloePG3BqVHr,Hotel California Blue,Colombia,Manizales,Colombia Provincial,Cali,,Other,city_country_mode_submarket,Medium,census_city_mode,provincial_market_with_specific_submarket
recYo0xZsnxnJFUNj,Hotel La Posada Del Doctor,Nicaragua,Leon,Nicaragua,Other,,León,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recZ5nXfUbJOR0dwQ,Hotel Santa Fe Express,Mexico,Culiacán,Mexico Northwest,Santa Fe,,Other,city_country_mode_submarket,Medium,census_city_mode,
recZ6NPf9aBMFPKnQ,Exe Miraflores,Peru,Lima,Lima,Miraflores,,Lima Historic Center,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recZMd0kRJca5iqq9,Hotel Santa Monica,Ecuador,Cuenca,Ecuador,Other,,Cuenca,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recZOcPKCzTqIVS4c,Rumors Resort Hotel,Belize,San Ignacio,Belize,Belize City,,San Ignacio,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recZY8fmuGXQd3DxN,Koi Resort Saint Kitts Curio Collection by Hilton,Saint Kitts and Nevis,Basseterre,St Kitts/Nevis,St Kitts/Nevis,,Basseterre,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recZex9kWbk2ftwEA,Los Porticos Villas,Belize,Placencia,Belize,Belize City,,Placencia,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
recZk2JwxKn78IUHz,Table Rock Jungle Lodge,Belize,San Ignacio,Belize,Belize City,,San Ignacio,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recZsO0k7rrmGKYsT,St. Kitts Marriott Resort & The Royal Beach Casino,Saint Kitts and Nevis,Frigate Bay,St Kitts/Nevis,St Kitts/Nevis,,Frigate Bay,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
reca72of6woNxT3Kr,NOI Vitacura,Chile,Santiago,Santiago,Vitacura,,Santiago Centro,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recaBfwIyJwTBzvEQ,Casa Andina Premium Valle Sagrado Hotel & Villas,Peru,Urubamba,Peru Provincial,Sacred Valley,,Urubamba,str_excel_submarket,High,str_excel,provincial_market_with_specific_submarket; city_corridor_submarket_mismatch
recaNymxgGyWLoPkp,Mana Kai Camping & Cabins,Belize,San Ignacio,Belize,Belize City,,San Ignacio,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
recaSPlOAU2Gl9y3q,Hotel Tiquiatira,Brazil,Sao Paulo,Brazil Southeast,São Paulo,São Paulo,,city_country_mode_market,Medium,census_city_mode,
recaVlXEuJdO0AxjS,Diff Hotel,Brazil,Rio Branco,Brazil North,Salvador,Brazil Northeast,,submarket_dominant_market,Medium,census_submarket_dominant_market,market_not_dominant_for_submarket
recaeg421Kq6z69R2,Chabil Mar Villas,Belize,Placencia,Belize,Belize City,,Placencia,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
recamsaweSAFqQ34B,Hotel Vieja Mansion,Ecuador,Cuenca,Ecuador,Other,,Cuenca,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recaue3Q9QA2AcPyO,Hotel Regente Belem,Brazil,Belem,Brazil North,Salvador,Brazil Northeast,,submarket_dominant_market,Medium,census_submarket_dominant_market,market_not_dominant_for_submarket
recavJFC6vNxqbvIK,NHOW Santiago de Chile,Chile,La Dehesa,Chile Provincial,Santiago Centro,Santiago,,submarket_dominant_market,Medium,census_submarket_dominant_market,provincial_market_with_specific_submarket; market_not_dominant_for_submarket
recaxFakJYPpsl249,Hotel Grao Para,Brazil,Belem,Brazil North,Salvador,Brazil Northeast,,submarket_dominant_market,Medium,census_submarket_dominant_market,market_not_dominant_for_submarket
recayAASH1JvIzLMt,Holiday Inn Lima Miraflores,Peru,Lima,Lima,Miraflores,,Lima Historic Center,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recb1E8gyx6UfaHff,Hyatt Regency Mexico City,Mexico,Mexico City,Mexico City,Polanco,,Mexico City,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recbCPOhj3Hmgf85A,Hotel Pumapungo,Ecuador,Cuenca,Ecuador,Other,,Cuenca,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recbF0TVIuO9B4oEf,Rabot Hotel,Saint Lucia,Soufriere,St Lucia,St Lucia,,Soufrière,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recbMs9LfMNM3B0H9,Hotel & Resort Punta Del Este Arenas,Uruguay,Chihuahua,Uruguay,Punta del Este,,Other,city_country_mode_submarket,Medium,census_city_mode,
recbRh9gHQd2sRjSX,Barcelo Mexico Santa Fe,Mexico,Ciudad De Mexico,Mexico City,Santa Fe,,Mexico City,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recbdedl2JBYhgHJY,Hampton by Hilton Santiago Las Condes,Chile,Santiago,Santiago,Las Condes,,Santiago Centro,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recbjOoqUzUwLis5L,Wyndham Olimpia Royal Hotel,Brazil,Olimpia,Brazil Southeast,São Paulo,,Vila Olímpia / Berrini,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
recbkwy2H4pndUpAe,Maya Mountain Lodge,Belize,San Ignacio,Belize,Belize City,,San Ignacio,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
recbmQ60Su5v4lY26,Hotel El Dorado,Colombia,San Andres,Colombia Provincial,Bogotá,,San Andrés,city_corridor_submarket,Medium,city_corridor,provincial_market_with_specific_submarket; city_corridor_submarket_mismatch; market_not_dominant_for_submarket
recbngL6yGZHn2SBb,Residencial Bariloche,Argentina,Resistencia,Argentina Provincial,Bariloche,,Other,city_country_mode_submarket,Medium,census_city_mode,provincial_market_with_specific_submarket
recbqjnIByTGmdK1q,Juan Dolio Hotel,Dominican Republic,San Pedro De Macoris,Dominican Republic,Boca Chica / Juan Dolio,,Santo Domingo Metro,city_country_mode_submarket,Medium,census_city_mode,
reccROw3XLc2yfXT2,Hotel Cuenca,Ecuador,Cuenca,Ecuador,Other,,Cuenca,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
reccXaO711nAKlDM5,Oil Nut Bay,British Virgin Islands,Virgin Gorda,British Virgin Islands,Other,,Virgin Gorda,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recchVYUVPrxhXGKv,Log Cab Inns,Belize,San Ignacio,Belize,Belize City,,San Ignacio,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
reccqQUDrI0r0JjqR,NH Ciudad de Santiago,Chile,Santiago,Santiago,Providencia,,Santiago Centro,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
reccvLfU7qAn5t0Og,Hacienda Uzhupud,Ecuador,Cuenca,Ecuador,Other,,Cuenca,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recd4w1KZWuADb2W1,Alaia Belize Autograph Collection,Belize,San Pedro Ambergris Caye,Belize,Belize City,,Ambergris Caye,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
recdFCqtQkVmVH99I,Amapa Hotel,Brazil,Macapá,Brazil North,Salvador,Brazil Northeast,,submarket_dominant_market,Medium,census_submarket_dominant_market,market_not_dominant_for_submarket
recdGkBNM6RupTMch,Hotel Guadalajara Express,Mexico,Tonala,Pacific Central,Guadalajara,,Other,city_country_mode_submarket,Medium,census_city_mode,
recdJANwO2dxoheNm,Pinheiro Palace Hotel,Brazil,Rio Branco,Brazil North,Salvador,Brazil Northeast,,submarket_dominant_market,Medium,census_submarket_dominant_market,market_not_dominant_for_submarket
recdV47qjVRFsc2Ph,Lena's Guest House,Belize,Caye Caulker,Belize,Belize City,,Caye Caulker,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recdXWle5uylNo5ac,Hilton Garden Inn Mexico City Polanco,Mexico,Mexico City,Mexico City,Polanco,,Mexico City,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recdbOyZvBMkzELOJ,Jade Mountain St. Lucia,Saint Lucia,Soufriere,St Lucia,St Lucia,,Soufrière,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recdit8GBMwPnKMfd,AC Hotel Santa Fe,Mexico,Mexico City,Mexico City,Santa Fe,,Mexico City,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recdmDWengZbaE36C,OYO Hotel Serras De Goyaz Centro,Brazil,Goiânia,Brazil Central & West,Centro,,Other,city_country_mode_submarket,Medium,census_city_mode,
rece288Ky2ypmL5zk,Nobile Suites Gran Lumni Rio Branco,Brazil,Rio Branco,Brazil North,Salvador,Brazil Northeast,,submarket_dominant_market,Medium,census_submarket_dominant_market,market_not_dominant_for_submarket
rece6ra5TIaFzoKD9,Las Alcobas a Luxury Collection Hotel Mexico City,Mexico,Mexico City,Mexico City,Polanco,,Mexico City,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
receOH8YLvXjN5P4E,Hotel Carvallo,Ecuador,Cuenca,Ecuador,Other,,Cuenca,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
receVfCuzsY7jtUUP,Chipinque Hotel,Mexico,San Pedro Garza Garcia,Mexico Northeast,Other,Monterrey,Monterrey,city_country_mode_market,Medium,census_city_mode,
recekJpeJK4xXddeE,Casa Andina Standard Miraflores San Antonio,Peru,Lima,Lima,Miraflores,,Lima Historic Center,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recem3WG1e7ItTGI0,Amazonia Golf Resort By Nobile,Brazil,Rio Preta Da Eva,Brazil North,Salvador,Brazil Northeast,,submarket_dominant_market,Medium,census_submarket_dominant_market,market_not_dominant_for_submarket
recey1FSDchXVTLxu,Hotel Kelly's,Brazil,Rio de Janeiro,Brazil Southeast,Rio de Janeiro,Rio de Janeiro,,city_country_mode_market,Medium,census_city_mode,
recfA81QeDVkLk8XZ,Hotel Santa Fe Loreto,Mexico,Loreto,Baja California,Santa Fe,,Other,city_country_mode_submarket,Medium,census_city_mode,
recfDOF1Dg8JERD8G,Aranwa Sacred Valley Hotel & Wellness,Peru,Urubamba,Peru Provincial,Sacred Valley,,Urubamba,str_excel_submarket,High,str_excel,provincial_market_with_specific_submarket; city_corridor_submarket_mismatch
recfJTTzBsOj7Njcx,Beira Rio Hotel,Brazil,Belem,Brazil North,Salvador,Brazil Northeast,,submarket_dominant_market,Medium,census_submarket_dominant_market,market_not_dominant_for_submarket
recfRSvAWDabo8cyM,"The Haven, Boquete",Panama,Boquete,Panama,Boquete / Highlands,Panama Provincial,,city_country_mode_market,Medium,census_city_mode,
recfTAJTfCW1ONE7l,Barcelo Maya Riviera - Adults Only,Mexico,Playa Del Carmen,Mexican Caribbean,Akumal / Puerto Aventuras,,Riviera Maya / Playa del Carmen,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
recfUEeDCPh1chcNk,OYO Hotel Merida,Mexico,Centro,Gulf of Mexico,Veracruz,,Centro Histórico,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
recflJ5ywfEqgdhud,Nayara Bocas del Toro,Panama,Bocas del Toro,Panama Provincial,Bocas del Toro,Panama,,provincial_market_realign,Medium,census_submarket_dominant_market,provincial_market_with_specific_submarket
recfpHKntzH4mLRbF,JW Marriott Mexico City Santa Fe,Mexico,Mexico City,Mexico City,Santa Fe,,Mexico City,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recfvzIfNwMYq1feF,Nayara Alto Atacama,Chile,San pedro,Chile Provincial,Other,,Atacama,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
recfxaGlcWUucHIbP,Secrets Playa Mujeres Golf & Spa Resort,Mexico,Cancun,Mexican Caribbean,Cozumel,,Cancún Hotel Zone,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
recfyQb7gVjuxAOxK,Aipana Plaza Hotel,Brazil,Boa Vista,Brazil North,Salvador,Brazil Northeast,,submarket_dominant_market,Medium,census_submarket_dominant_market,market_not_dominant_for_submarket
recg27JkR5rJjaneZ,Tambo del Inka a Luxury Collection Resort & Spa Valle Sagrado,Peru,Urubamba,Peru Provincial,Sacred Valley,,Urubamba,str_excel_submarket,High,str_excel,provincial_market_with_specific_submarket; city_corridor_submarket_mismatch
recg9J4elKIDkB9cM,Hotel El Quijote,Ecuador,Cuenca,Ecuador,Other,,Cuenca,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recgAL2A66r0UTG6q,Martha's Guest House,Belize,San Ignacio,Belize,Belize City,,San Ignacio,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
recgUQZbWiZZi2P6o,aloft Puebla,Mexico,Heróica Puebla de Zaragoza,Pacific Central,Puebla,Mexico Central South,,submarket_dominant_market,Medium,census_submarket_dominant_market,market_not_dominant_for_submarket
recgcOVunMPjXkJIH,"Kailani Grand Cayman, Curio Collection by Hilton",Cayman Islands,George Town,Cayman Islands,Grand Cayman,,Other,city_country_mode_submarket,Medium,census_city_mode,
recgiy2VQB0InNEoC,Impression Isla Mujeres by Secrets,Mexico,Isla Mujeres,Mexican Caribbean,Cozumel,,Isla Mujeres,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
recgzyNvqFJ475ZhQ,La Isla Resort,Belize,Caye Caulker,Belize,Belize City,,Caye Caulker,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
rech1C8ZesewpzhEp,Jan's Hotel,Belize,Caye Caulker,Belize,Belize City,,Caye Caulker,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
rech77KCbJKtJOCvD,AC Hotel Lima Miraflores,Peru,Lima,Lima,Miraflores,,Lima Historic Center,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
rech9ECKJFjchv3QQ,City Express Suites by Marriott Anzures,Mexico,Mexico City,Mexico City,Polanco,,Mexico City,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
rechKjsKraN3kgaXv,CayeReef Condos,Belize,Caye Caulker,Belize,Belize City,,Caye Caulker,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
rechZvCiIsCMHoQBJ,Secrets Playa Blanca Costa Mujeres,Mexico,Cancun,Mexican Caribbean,Cozumel,,Cancún Hotel Zone,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
rechmcqczIUFxQsn3,Sugar Beach a Viceroy Resort,Saint Lucia,Soufriere,St Lucia,St Lucia,,Soufrière,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
rechmjzln5WMQsStC,NH Collection Plaza Santiago,Chile,Santiago,Santiago,Las Condes,,Santiago Centro,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
rechpqr6FU54kolgw,"Hotel El Panama by Faranda Grand, a member of Radisson Individuals",Panama,Panama City,Panama,Panama City,Panama City,,str_excel_market,High,str_excel,
rechwpKPxqtmylVhy,Hotel San Antonio,Ecuador,Cuenca,Ecuador,Other,,Cuenca,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
rechxY4HNHwfCne17,Andaz Mexico City Condesa,Mexico,Cuauhtemoc,Mexico City,Mexico City,Mexico Central North,,str_excel_submarket,High,str_excel,submarket_not_allowed_for_market
rechzjDJCYqrngcCB,TRS Coral Hotel,Mexico,Cancun,Mexican Caribbean,Cozumel,,Cancún Hotel Zone,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
reci0u56LmeeSrIp1,CasaSur Pilar Hotel,Argentina,Buenos Aires,Argentina Provincial,Buenos Aires,Buenos Aires,,submarket_dominant_market,Medium,census_submarket_dominant_market,provincial_market_with_specific_submarket; market_not_dominant_for_submarket
reci3bR0tOtvGHTHK,Hotel F Sur Inn,Panama,Panama,Panama Provincial,Panama City,Panama,,str_excel_submarket,High,str_excel,provincial_market_with_specific_submarket
reci8phWc6sr4dnbz,Holiday Inn Lima Airport,Peru,Callao,Lima,San Isidro,,Callao / Port,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
reciAW0FLQ2c2dXAi,Marriott Buenos Aires Ezeiza Airport,Argentina,Buenos Aires,Argentina Provincial,Buenos Aires,Buenos Aires,,str_excel_submarket,High,str_excel,provincial_market_with_specific_submarket; market_not_dominant_for_submarket
reciEMhEl62tszmhZ,Hilton Garden Inn Lima Surco,Peru,Lima,Lima,San Isidro,,Lima Historic Center,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
reciRIRbByFsMSpJH,Holiday Inn Express Trincity Trinidad Airport,Trinidad and Tobago,Trincity,Trinidad & Tobago,Trinidad & Tobago,,Tobago,normalize_submarket_label,Medium,dealality_submarket_normalize,
reciShq8rESoO5qFI,Hotel El Portal 1610,Nicaragua,Leon,Nicaragua,Other,,León,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recic8lh0rykq37TH,Park Hyatt St. Kitts Christophe Harbour,Saint Kitts and Nevis,Banana Bay,St Kitts/Nevis,St Kitts/Nevis,,Nevis,normalize_submarket_label,Medium,dealality_submarket_normalize,
recifCBJZUset4Spu,JW Marriott Hotel Mexico City Polanco,Mexico,Mexico City,Mexico City,Polanco,,Mexico City,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recimjf0rN8ywXhKg,Hotel Morenita Del Rosario,Ecuador,Cuenca,Ecuador,Other,,Cuenca,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recj2apqq2iQoE2CO,Bambuda Bocas Town,Panama,Bocas del Toro,Panama Provincial,Bocas del Toro,Panama,,provincial_market_realign,Medium,census_submarket_dominant_market,provincial_market_with_specific_submarket
recjApNUHQBWX6LFE,Alejandrina Hotel,Ecuador,Cuenca,Ecuador,Other,,Cuenca,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recjJuXFOPnTI6OC1,Stadia Suites Mexico City Santa Fe,Mexico,Mexico City,Mexico City,Santa Fe,,Mexico City,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recjK4BRe3E8a1sCr,Mansion Alcazar,Ecuador,Cuenca,Ecuador,Other,,Cuenca,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recjTmkPNArdjs3IT,Costa Maya Beach Cabanas,Belize,Caye Caulker,Belize,Belize City,,Caye Caulker,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
recjUN2VQhIvt6lJ7,Wyndham Alltra Cancun All Inclusive Resort,Mexico,Cancun,Mexican Caribbean,Cancún Hotel Zone,Cancun,,str_excel_market_submarket,High,str_excel,
recjd4vuBImeIYcd8,El Pueblo Resort & Convention Center,Peru,Lima,Lima,San Isidro,,Lima Historic Center,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
recjedkoZXJ36KyVR,Estelar Apartamentos Bellavista,Peru,Lima,Lima,Miraflores,,Lima Historic Center,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recjpxj8Nm5hQb4nA,Barcelo Maya Beach,Mexico,Playa Del Carmen,Mexican Caribbean,Akumal / Puerto Aventuras,,Riviera Maya / Playa del Carmen,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
recjrJ2dSMdfWzLMu,The Westin Santa Fe Mexico City,Mexico,Mexico City,Mexico City,Santa Fe,,Mexico City,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recjxN6i4FVwfAjeX,W Santiago,Chile,Santiago,Santiago,Las Condes,,Santiago Centro,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
reck3jIZnjy9gNC3A,Cassia Hill Resort,Belize,San Ignacio,Belize,Belize City,,San Ignacio,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
reck6kndI098Zxnz7,Camberland Hotel & Suites Pilar,Argentina,Pilar,Argentina Provincial,Other,,Buenos Aires,city_country_mode_submarket,Medium,census_city_mode,
reck9bY2231EEgTGZ,Novotel Santiago Providencia,Chile,Santiago,Santiago,Providencia,,Santiago Centro,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
reckBwNA98I9apLLU,The Ocean Club A Four Seasons Resort Bahamas,Bahamas,Paradise,Bahamas Regional,Other,Bahamas,Paradise Island,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
reckCUhhCBwcmr4xm,Comfort Inn & Suites in Scarborough,Trinidad and Tobago,Lower Scarborough,Trinidad & Tobago,Trinidad & Tobago,,Tobago,normalize_submarket_label,Medium,dealality_submarket_normalize,
reckM1T4mT6ZpKvHo,Paradisus Los Cabos - Adults Only,Mexico,La Paz,Baja California,Los Cabos,,Other,city_country_mode_submarket,Medium,census_city_mode,
reckOtnpZr2aKul4W,Hotel Acay,Brazil,Santarém,Brazil North,Salvador,Brazil Northeast,,submarket_dominant_market,Medium,census_submarket_dominant_market,market_not_dominant_for_submarket
reckRcYfLaxJsqbxT,Sheraton Lima Hotel & Convention Center,Peru,Lima,Lima,San Isidro,,Lima Historic Center,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
reckaUB0TwG0Cb6wW,Manta Lodge Resort An Ascend Hotel Collection Member,Trinidad and Tobago,Speyside,Trinidad & Tobago,Trinidad & Tobago,,Tobago,normalize_submarket_label,Medium,dealality_submarket_normalize,
reckeuz0dvY2bslUW,Hyatt Centric Las Condes Santiago,Chile,Santiago,Santiago,Las Condes,,Santiago Centro,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
reckz2Z0FUlHuqoF5,Brisa Oceano Resort,Belize,Placencia,Belize,Belize City,,Placencia,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
recl2Zsgaclo6vIQs,Hotel Palma Real,Honduras,La Ceiba,Honduras,Other,,La Ceiba,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recl2xSwLDLpc4fvZ,Ikonik Miraflores,Peru,Lima,Lima,Miraflores,,Lima Historic Center,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recl7IB2uGUw1kAte,Oro Verde Cuenca,Ecuador,Cuenca,Ecuador,Other,,Cuenca,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
reclZApjWV10xjS6A,"Marriott Executive Apartments Panama City, Finisterre",Panama,Panama City,Panama,Panama City,Panama City,,str_excel_market,High,str_excel,
recloIfub3MlIn6un,Las Suites Campos Eliseos,Mexico,Ciudad de Mexico,Mexico City,Polanco,,Mexico City,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
reclqDNwgJT01AEnr,Live Aqua Ciudad de Mexico Bosques de las Lomas,Mexico,Mexico City,Mexico City,Santa Fe,,Mexico City,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
reclr8DZrZW5TD7yj,Grand Palladium Kantenah Resort & Spa,Mexico,Playa Del Carmen,Mexican Caribbean,Akumal / Puerto Aventuras,,Riviera Maya / Playa del Carmen,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
recm9QgfSF8SkIML2,Casa Andina Premium Golf Los Incas,Peru,Santiago De Surco,Lima,San Isidro,,Lima Historic Center,str_excel_submarket,High,str_excel,
recmA2bCFONzlyxd2,Hacienda Los Molinos Boutique,Panama,Boquete,Panama Provincial,Boquete / Highlands,Panama,,str_excel_submarket,High,str_excel,provincial_market_with_specific_submarket
recmDeCd9LqGBzaB0,San Jose,Mexico,Hidalgo Del Parral,Mexico Central North,Los Cabos,Baja California,Other,submarket_dominant_market,Medium,census_submarket_dominant_market,market_not_dominant_for_submarket
recmTrKdu4o8ffbED,Captain Morgan's Retreat,Belize,San Pedro,Belize,Belize City,,Ambergris Caye,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
recmdLBYAdwPBio4j,Juma Amazon Lodge,Brazil,Amazon Jungle,Brazil North,Salvador,Brazil Northeast,,submarket_dominant_market,Medium,census_submarket_dominant_market,market_not_dominant_for_submarket
recmdjP5vkJwFQqlC,Grand Velas Los Cabos,Mexico,La Paz,Baja California,Los Cabos,,Other,city_country_mode_submarket,Medium,census_city_mode,
recmfD2tzQOMvdL1X,The Paragon Hotel Mexico City Santa Fe,Mexico,Mexico City,Mexico City,Santa Fe,,Mexico City,city_corridor_submarket,Medium,city_corridor,city_corridor_submarket_mismatch
recmo6pJST2sCK0W5,Dazzler by Wyndham Lima San Isidro,Peru,Lima,Lima,San Isidro,,Lima Historic Center,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
recms9W0DEAqxGwFd,Naia Resort and Spa,Belize,Placencia,Belize,Belize City,,Placencia,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
recmxexP2DXIErAjh,San Pablo Villas Belize,Belize,San Pedro,Belize,Belize City,,Ambergris Caye,str_excel_submarket,High,str_excel,city_corridor_submarket_mismatch
