sourceRecordId,rawHotelName,rawCity,rawCountry,rawWebsite,proposedIdentityKey,matchConfidence,matchScore,matchReason,recommendedAction,matchedCensusRecordId,matchedCensusName,matchedCensusCity,matchedCensusCountry,matchedIdentityKey,matchedCurrentBrand,matchedAffiliationStatus,distanceMeters,identityKeyCollision
node/1923936533,Habitaciones Don Pedro,,Dominican Republic,,osm_do_node_1923936533,none,10,"No credible name, geo, or website match",likely_new_candidate,rec01MDiDGhOUizYu,DoubleTree by Hilton Punta Cana Downtown,Punta Cana,Dominican Republic,ind_hilton_do_pujoydt,DoubleTree by Hilton,Branded,110868,false
node/1923964921,Fior Di Loto,,Dominican Republic,,osm_do_node_1923964921,none,10,"No credible name, geo, or website match",likely_new_candidate,rec01MDiDGhOUizYu,DoubleTree by Hilton Punta Cana Downtown,Punta Cana,Dominican Republic,ind_hilton_do_pujoydt,DoubleTree by Hilton,Branded,111432,false
node/1982167840,Hotel Piedra Marron,,Dominican Republic,,osm_do_node_1982167840,none,19,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
node/2020735712,Hotel Gran Jimenoa,,Dominican Republic,,osm_do_node_2020735712,none,22,"No credible name, geo, or website match",likely_new_candidate,recbqmjZiacpHmeJo,"Gran Hotel Europa Santo Domingo, Trademark by Wyndham",Santo Domingo,Dominican Republic,ind_wyndham_do_santo-domingo-dominican-republic,Esplendor by Wyndham,Branded,,false
node/2088794004,Casa Cosón,,Dominican Republic,,osm_do_node_2088794004,none,16,"No credible name, geo, or website match",likely_new_candidate,recazCEnMYzUaPGvy,"Casa Colonial Beach and Spa, an SLH Hotel",Puerto Plata,Dominican Republic,ind_hilton_do_popcclx,Small Luxury Hotels of the World,Branded,,false
node/2099118549,Hotel Coco Plaza,,Dominican Republic,,osm_do_node_2099118549,none,19,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
node/2100292687,Hotel Rancho La Cueva,,Dominican Republic,,osm_do_node_2100292687,none,18,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
node/2101999280,Hotel San Ramon,Azua,Dominican Republic,,osm_do_node_2101999280,none,19,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
node/2106184527,Hard Rock Hotel & Casino Punta Cana - All inclusive,Punta Cana,Dominican Republic,https://hotel.hardrock.com/punta-cana,osm_do_node_2106184527,none,40,"No credible name, geo, or website match",likely_new_candidate,recXh4NgF8sDbi9cQ,Wyndham Alltra Punta Cana All Inclusive Resort,Punta Cana,Dominican Republic,ind_wyndham_do_wyndham-alltra-punta-cana-all-inclusive-resort,Wyndham Alltra,Branded,,false
node/2106239024,Hostal Kevin,,Dominican Republic,,osm_do_node_2106239024,none,10,"No credible name, geo, or website match",likely_new_candidate,rec01MDiDGhOUizYu,DoubleTree by Hilton Punta Cana Downtown,Punta Cana,Dominican Republic,ind_hilton_do_pujoydt,DoubleTree by Hilton,Branded,273500,false
node/2110576737,Casa de Campo,,Dominican Republic,,osm_do_node_2110576737,none,17,"No credible name, geo, or website match",likely_new_candidate,rec36JB20skuIVr8w,AC Hotel Santiago de los Caballeros,Santiago,Dominican Republic,ind_marriott_do_stiac,AC Hotels by Marriott,Branded,,false
node/2172701438,Casa Bonita,,Dominican Republic,https://www.slh.com/,osm_do_node_2172701438,none,16,"No credible name, geo, or website match",likely_new_candidate,recazCEnMYzUaPGvy,"Casa Colonial Beach and Spa, an SLH Hotel",Puerto Plata,Dominican Republic,ind_hilton_do_popcclx,Small Luxury Hotels of the World,Branded,,false
node/2175061135,Hotel San Jose,,Dominican Republic,,osm_do_node_2175061135,none,19,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
node/2175099044,Hotel Santa Clara,,Dominican Republic,,osm_do_node_2175099044,none,19,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
node/2175099050,Master Hotel La Ceiba,,Dominican Republic,,osm_do_node_2175099050,none,18,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
node/2178758745,Cacique Hotel,,Dominican Republic,,osm_do_node_2178758745,none,21,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
node/2223972849,Centro de Servicios Comunitarios,Santo Domingo Oeste,Dominican Republic,,osm_do_node_2223972849,none,20,"No credible name, geo, or website match",likely_new_candidate,rec5nLVYQCtuNmNak,Homewood Suites by Hilton Santo Domingo,Santo Domingo,Dominican Republic,ind_hilton_do_sdqhwhw,Homewood Suites by Hilton,Branded,5476,false
node/2262714721,Dreams Royal Beach Punta Cana,Punta Cana,Dominican Republic,https://www.dreamsresorts.com/en/resorts-hotels/dreams/,osm_do_node_2262714721,none,36,"No credible name, geo, or website match",likely_new_candidate,recrpcMu4sx4vSkmS,AC Hotel Punta Cana,Punta Cana,Dominican Republic,ind_marriott_do_pujac,AC Hotels by Marriott,Branded,,false
node/2290696239,Principe Bahia Cayo Levantado,,Dominican Republic,,osm_do_node_2290696239,none,10,"No credible name, geo, or website match",likely_new_candidate,rec01MDiDGhOUizYu,DoubleTree by Hilton Punta Cana Downtown,Punta Cana,Dominican Republic,ind_hilton_do_pujoydt,DoubleTree by Hilton,Branded,109774,false
node/2333150150,Caliente Caribe,Cabrera,Dominican Republic,,osm_do_node_2333150150,none,10,"No credible name, geo, or website match",likely_new_candidate,rec01MDiDGhOUizYu,DoubleTree by Hilton Punta Cana Downtown,Punta Cana,Dominican Republic,ind_hilton_do_pujoydt,DoubleTree by Hilton,Branded,202142,false
node/2340839097,Consejo Nacional para la Niñez y la Adolescencia,,Dominican Republic,,osm_do_node_2340839097,none,16,"No credible name, geo, or website match",likely_new_candidate,recOOk81RLNhbx8B5,Hilton Garden Inn La Romana,La Romana,Dominican Republic,ind_hilton_do_lrmlmgi,Hilton Garden Inn,Branded,186443,false
node/2365189081,Hotel Brisas del Yaque,,Dominican Republic,,osm_do_node_2365189081,none,18,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
node/2377448089,Aurora del Sol Hotel y Casino,Santo Domingo Este,Dominican Republic,,osm_do_node_2377448089,none,32,"No credible name, geo, or website match",likely_new_candidate,recMzzHNZjAlaQh7y,Renaissance Santo Domingo Jaragua Hotel & Casino,Santo Domingo,Dominican Republic,ind_marriott_do_sdqgw,Renaissance Hotels,Branded,,false
node/2554070792,Independencia,,Dominican Republic,,osm_do_node_2554070792,none,15,"No credible name, geo, or website match",likely_new_candidate,recdS7vpmjgcTvAFu,"Gran Hotel Europa Santo Domingo, Trademark by Wyndham",Santo Domingo,Dominican Republic,ind_wyndham_do_gran-hotel-europa-santo-domingo-trademark,Trademark Collection by Wyndham,Branded,1009,false
node/2590998150,Cabana Elke,,Dominican Republic,,osm_do_node_2590998150,none,10,"No credible name, geo, or website match",likely_new_candidate,rec01MDiDGhOUizYu,DoubleTree by Hilton Punta Cana Downtown,Punta Cana,Dominican Republic,ind_hilton_do_pujoydt,DoubleTree by Hilton,Branded,55759,false
node/2613933314,Los Gringos,,Dominican Republic,,osm_do_node_2613933314,none,18,"No credible name, geo, or website match",likely_new_candidate,rec36JB20skuIVr8w,AC Hotel Santiago de los Caballeros,Santiago,Dominican Republic,ind_marriott_do_stiac,AC Hotels by Marriott,Branded,,false
node/2613949124,Four Points by Sheraton,Punta Cana,Dominican Republic,,osm_do_node_2613949124,low,61,Partial name match (75%) same country (no distance),needs_research,rec8qJankNUMwUwUB,Four Points by Sheraton Puntacana,Punta Cana,Dominican Republic,ind_marriott_do_pujfp,Four Points by Sheraton,Branded,,false
node/2720148366,New Parisian,,Dominican Republic,,osm_do_node_2720148366,none,10,"No credible name, geo, or website match",likely_new_candidate,rec01MDiDGhOUizYu,DoubleTree by Hilton Punta Cana Downtown,Punta Cana,Dominican Republic,ind_hilton_do_pujoydt,DoubleTree by Hilton,Branded,208502,false
node/2724424280,Cabaña Anwis,SAN FRANCISCO DE MACORIS,Dominican Republic,,osm_do_node_2724424280,none,10,"No credible name, geo, or website match",likely_new_candidate,rec01MDiDGhOUizYu,DoubleTree by Hilton Punta Cana Downtown,Punta Cana,Dominican Republic,ind_hilton_do_pujoydt,DoubleTree by Hilton,Branded,212248,false
node/2724999922,Hotel Libano,,Dominican Republic,,osm_do_node_2724999922,none,21,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
node/2778735252,Sheraton,,Dominican Republic,,osm_do_node_2778735252,low,51,Partial name match (75%) same country (no distance),needs_research,rec8qJankNUMwUwUB,Four Points by Sheraton Puntacana,Punta Cana,Dominican Republic,ind_marriott_do_pujfp,Four Points by Sheraton,Branded,,false
node/2836668830,Las Olas Luxury Villas,,Dominican Republic,https://www.dominicana.life/,osm_do_node_2836668830,none,19,"No credible name, geo, or website match",likely_new_candidate,recc4Q3BZldMeMtlA,Kimpton Las Mercedes,Santo Domingo,Dominican Republic,ind_ihg_do_sdqlm,Kimpton Hotels,Branded,,false
node/2866813906,Sensimar Punta Cana Villas & Suites,,Dominican Republic,,osm_do_node_2866813906,none,26,"No credible name, geo, or website match",likely_new_candidate,recrpcMu4sx4vSkmS,AC Hotel Punta Cana,Punta Cana,Dominican Republic,ind_marriott_do_pujac,AC Hotels by Marriott,Branded,,false
node/2955259538,Hotel Villa Colonial,Santo Domingo,DO,,osm_do_node_2955259538,none,41,"No credible name, geo, or website match",likely_new_candidate,recdS7vpmjgcTvAFu,"Gran Hotel Europa Santo Domingo, Trademark by Wyndham",Santo Domingo,Dominican Republic,ind_wyndham_do_gran-hotel-europa-santo-domingo-trademark,Trademark Collection by Wyndham,Branded,738,false
node/2966028861,Hotel Alegria,,Dominican Republic,,osm_do_node_2966028861,none,21,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
node/2998189889,Hotel Occidental Allegro Playa Dorada,,Dominican Republic,,osm_do_node_2998189889,none,17,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
node/2998191668,Barceló Puerto Plata,,Dominican Republic,,osm_do_node_2998191668,none,17,"No credible name, geo, or website match",likely_new_candidate,recbNEFGExXxaLftD,Holiday Inn Puerto Plata-Cofresi Bay Area,Puerto Plata,Dominican Republic,ind_ihg_do_popcn,Holiday Inn,Branded,,false
node/2998191669,Hotel Gran Ventana,,Dominican Republic,,osm_do_node_2998191669,none,22,"No credible name, geo, or website match",likely_new_candidate,recbqmjZiacpHmeJo,"Gran Hotel Europa Santo Domingo, Trademark by Wyndham",Santo Domingo,Dominican Republic,ind_wyndham_do_santo-domingo-dominican-republic,Esplendor by Wyndham,Branded,,false
node/2998196506,Sunshade Puerto Plata All Inclusive,,Dominican Republic,,osm_do_node_2998196506,none,25,"No credible name, geo, or website match",likely_new_candidate,recTti2U5ZYbgqyHV,"Emotions All Inclusive Puerto Plata, an Ascend Collection Hotel",Unknown,Dominican Republic,ind_choice_do_do013,Radisson Individuals by Choice,Branded,,false
node/2998208193,Celuisma Playa Dorada Beach Hotel,,Dominican Republic,,osm_do_node_2998208193,none,20,"No credible name, geo, or website match",likely_new_candidate,recazCEnMYzUaPGvy,"Casa Colonial Beach and Spa, an SLH Hotel",Puerto Plata,Dominican Republic,ind_hilton_do_popcclx,Small Luxury Hotels of the World,Branded,,false
node/3015649822,Occidental Caribe (former Barcelo Punta Cana),,Dominican Republic,,osm_do_node_3015649822,none,16,"No credible name, geo, or website match",likely_new_candidate,rec2vPnXJrkRLOAoB,"W Punta Cana, Adult All-Inclusive",Punta Cana,Dominican Republic,ind_marriott_do_pujwh,W Hotels,Branded,,false
node/3051207800,Castillo Romano,,Dominican Republic,,osm_do_node_3051207800,none,10,"No credible name, geo, or website match",likely_new_candidate,rec01MDiDGhOUizYu,DoubleTree by Hilton Punta Cana Downtown,Punta Cana,Dominican Republic,ind_hilton_do_pujoydt,DoubleTree by Hilton,Branded,141961,false
node/3066001703,312 by Estancia,,Dominican Republic,,osm_do_node_3066001703,none,19,"No credible name, geo, or website match",likely_new_candidate,recLcfYMZLX0PgEA5,JOIA Bávaro by Iberostar,Punta Cana,Dominican Republic,ind_ihg_do_ghbgb,JOIA Iberostar,Branded,,false
node/3073004437,Hotel Del Valle,,Dominican Republic,,osm_do_node_3073004437,none,19,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
node/3076134847,Ultravioleta Boutique Residences,,Dominican Republic,,osm_do_node_3076134847,none,16,"No credible name, geo, or website match",likely_new_candidate,recVD6CiwKpYrqfVu,The Residences at The St. Regis Cap Cana Resort,Punta Cana,Dominican Republic,ind_marriott_do_pujrx,St. Regis,Branded,,false
node/3125134748,Hotel Restaurante El Barcon,,Dominican Republic,,osm_do_node_3125134748,none,19,"No credible name, geo, or website match",likely_new_candidate,recaDASYRUNGyBHAC,Ocean El Faro,Punta Cana,Dominican Republic,ind_preferred_do_413997,Preferred Hotels & Resorts,Branded,,false
node/3145200062,Royalton hotel punta cana,,Dominican Republic,,osm_do_node_3145200062,low,43,Partial name match (60%) same country (no distance),needs_research,recrpcMu4sx4vSkmS,AC Hotel Punta Cana,Punta Cana,Dominican Republic,ind_marriott_do_pujac,AC Hotels by Marriott,Branded,,false
node/3145204521,Occidental Caribe (former Barcelo Punta Cana),Bavaro,Dominican Republic,,osm_do_node_3145204521,none,20,"No credible name, geo, or website match",likely_new_candidate,reczINcOAL4nPdklO,Iberostar Selection​ Coral Bávaro,Bavaro - La Altagracia,Dominican Republic,ind_ihg_do_bspbs,Iberostar Selection,Branded,,false
node/3145252104,Grand Bahia Principe Punta Cana,,Dominican Republic,,osm_do_node_3145252104,none,26,"No credible name, geo, or website match",likely_new_candidate,recrpcMu4sx4vSkmS,AC Hotel Punta Cana,Punta Cana,Dominican Republic,ind_marriott_do_pujac,AC Hotels by Marriott,Branded,,false
node/3145261362,Riu Palace Punta Cana,Punta Cana,Dominican Republic,,osm_do_node_3145261362,none,38,"No credible name, geo, or website match",likely_new_candidate,recrpcMu4sx4vSkmS,AC Hotel Punta Cana,Punta Cana,Dominican Republic,ind_marriott_do_pujac,AC Hotels by Marriott,Branded,,false
node/3154070396,Excellence Punta Cana,Punta Cana,Dominican Republic,https://www.excellenceresorts.com/resorts/excellence-punta-cana/destination/,osm_do_node_3154070396,none,42,"No credible name, geo, or website match",likely_new_candidate,recrpcMu4sx4vSkmS,AC Hotel Punta Cana,Punta Cana,Dominican Republic,ind_marriott_do_pujac,AC Hotels by Marriott,Branded,,false
node/3154071208,Zoetry Agua,,Dominican Republic,,osm_do_node_3154071208,none,10,"No credible name, geo, or website match",likely_new_candidate,rec01MDiDGhOUizYu,DoubleTree by Hilton Punta Cana Downtown,Punta Cana,Dominican Republic,ind_hilton_do_pujoydt,DoubleTree by Hilton,Branded,31675,false
node/3154209897,TIPICAS CASETAS HOTEL,,Dominican Republic,,osm_do_node_3154209897,none,19,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
node/3158269100,Hotel Plaza Coral,,Dominican Republic,http://hotel.plazacoral.net,osm_do_node_3158269100,none,19,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
node/3159460065,Sanctuary Cap Cana,,Dominican Republic,,osm_do_node_3159460065,low,51,Partial name match (75%) same country (no distance),needs_research,reczHPJMXosBHP03l,"Sanctuary Cap Cana, a Luxury Collection Resort, Dominican Republic, Adult All-Inclusive",Punta Cana,Dominican Republic,ind_marriott_do_pujlc,The Luxury Collection,Branded,,false
node/3161538019,Real Intercontinental,"Santo Domingo , Rep Dominicana",Dominican Republic,,osm_do_node_3161538019,none,48,"No credible name, geo, or website match",likely_new_candidate,recyP6DQ1R6mhBse5,InterContinental Real Santo Domingo,Santo Domingo,Dominican Republic,ind_ihg_do_sdqic,InterContinental,Branded,,false
node/3198643977,Villa Serena Hotel,,Dominican Republic,,osm_do_node_3198643977,none,19,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
node/3216771022,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,https://www.radisson.com/santo-domingo-hotel-do-10124/domsddr,osm_do_node_3216771022,low,75,Partial name match (100%) same country (no distance),needs_research,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
node/3228673796,Hostel Punta Cana,,Dominican Republic,,osm_do_node_3228673796,none,32,"No credible name, geo, or website match",likely_new_candidate,recrpcMu4sx4vSkmS,AC Hotel Punta Cana,Punta Cana,Dominican Republic,ind_marriott_do_pujac,AC Hotels by Marriott,Branded,,false
node/3287789561,Breathless Resort,Playas,Dominican Republic,,osm_do_node_3287789561,none,21,"No credible name, geo, or website match",likely_new_candidate,recmAzTMc9asgvt8i,The Westin Puntacana Resort,Punta Cana,Dominican Republic,ind_marriott_do_pujwi,Westin,Branded,,false
node/3331904445,Centro Ecoturistico Nalga de Maco,,Dominican Republic,https://es-es.facebook.com/media/set/?set=a.341349045923308.79631.155184987873049&type=3,osm_do_node_3331904445,none,16,"No credible name, geo, or website match",likely_new_candidate,rec36JB20skuIVr8w,AC Hotel Santiago de los Caballeros,Santiago,Dominican Republic,ind_marriott_do_stiac,AC Hotels by Marriott,Branded,,false
node/3348737439,casa heuspedes,,Dominican Republic,,osm_do_node_3348737439,none,16,"No credible name, geo, or website match",likely_new_candidate,recazCEnMYzUaPGvy,"Casa Colonial Beach and Spa, an SLH Hotel",Puerto Plata,Dominican Republic,ind_hilton_do_popcclx,Small Luxury Hotels of the World,Branded,,false
node/3354152914,Bungalows of Las Galeras,Las Galeras,Dominican Republic,http://bungalowsoflasgaleras.com,osm_do_node_3354152914,none,19,"No credible name, geo, or website match",likely_new_candidate,recc4Q3BZldMeMtlA,Kimpton Las Mercedes,Santo Domingo,Dominican Republic,ind_ihg_do_sdqlm,Kimpton Hotels,Branded,,false
node/3381376286,Costa Caribe,,Dominican Republic,,osm_do_node_3381376286,none,21,"No credible name, geo, or website match",likely_new_candidate,recegeRVCOwMBS1u9,Iberostar Waves Costa Dorada,Puerto Plata,Dominican Republic,ind_ihg_do_dorcd,Iberostar Waves,Branded,,false
node/3391618918,La Hacienda,,Dominican Republic,http://www.lahaciendahostel.com/,osm_do_node_3391618918,none,21,"No credible name, geo, or website match",likely_new_candidate,reczkazxsG1HRRH88,Iberostar Selection​ Hacienda Dominicus,La Romana,Dominican Republic,ind_ihg_do_hachd,Iberostar Selection,Branded,,false
node/3391618919,Aparta hotel Mi Casa,,Dominican Republic,,osm_do_node_3391618919,none,21,"No credible name, geo, or website match",likely_new_candidate,recazCEnMYzUaPGvy,"Casa Colonial Beach and Spa, an SLH Hotel",Puerto Plata,Dominican Republic,ind_hilton_do_popcclx,Small Luxury Hotels of the World,Branded,,false
node/3391618928,Hotel Central,,Dominican Republic,,osm_do_node_3391618928,none,21,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
node/3391619482,Hotel Docia,,Dominican Republic,https://facebook.com/profile.php?id=208183975884379,osm_do_node_3391619482,none,21,"No credible name, geo, or website match",likely_new_candidate,recUOyzOXn2Zdp98I,Radisson Hotel Santo Domingo,Santo Domingo,Dominican Republic,ind_choice_do_do003,Radisson Individuals by Choice,Branded,,false
