propertyId,name,brand,city,country,address1,postalCode,telephone,email,latitude,longitude,propertyUrl
8958,ibis Bacabal,IBH,BACABAL,Brazil,"Rua Barao De Capanema 185, Centro, Portuguese",65700000,+55 99/33013400,h8958-re@accor.com.br,-4.23139,-44.77583,https://all.accor.com/hotel/8958/index.en.shtml
5633,ibis Joinville,IBH,JOINVILLE,Brazil,"R  9 de Março 806, Centro",89201400,+55 47/34899000,h5633-re@accor.com,-26.30081,-48.84984,https://all.accor.com/hotel/5633/index.en.shtml
A010,ibis Styles Sao Mateus,IBS,SAO MATEUS,Brazil,"Rod Governador Mario Covas 335, Km 67, Morada Do Ribeirao",29936450,+55 2733138888,ha010-re@accor.com,-18.75499,-39.86099,https://all.accor.com/hotel/A010/index.en.shtml
3624,Mercure Jaragua do Sul,MER,JARAGUA DO SUL,Brazil,"Presidente Epitacio Pessoa 239, 89251-100 Centro, Santa Catarina (SC)",89251100,+55 47/33725800,h3624-re@accor.com,-26.47915,-49.08369,https://all.accor.com/hotel/3624/index.en.shtml
3733,ibis Macae,IBH,MACAE,Brazil,"R Dolores Carvalho, de Vasconcelos 136 - Gloria",27937-600,+55 22/21056000,H3733-RE@accor.com.br,-22.40126,-41.79493,https://all.accor.com/hotel/3733/index.en.shtml
C3P8,Ibis Styles Macaé,IBS,MACAÉ,Brazil,Avenida Atlântica,27920-325,+55 22/20480021,hc3p8-re@accor.com,-22.39813,-41.78905,https://all.accor.com/hotel/C3P8/index.en.shtml
5528,ibis Vitoria Aeroporto,IBH,SERRA,Brazil,"Rod BR 101 - Km 2 s/2, Bairro Carapina",29161-793,+55 2730414900,h5528-re@accor.com.br,-20.23822,-40.27907,https://all.accor.com/hotel/5528/index.en.shtml
7220,ibis budget Vitoria,IBB,VITORIA,Brazil,Av Nossa Senhora da Penha 1993,29056075,+55 02732056155,h7220-re@accor.com.br,-20.296459,-40.300495,https://all.accor.com/hotel/7220/index.en.shtml
7437,ibis Vitoria Praia de Camburi,IBH,Vitória,Brazil,"Av Dante Michelini 791, Camburi Beach",29060-235,+55 2732035450,h7437-re@accor.com,-20.28646,-40.29146,https://all.accor.com/hotel/7437/index.en.shtml
5223,ibis Vitoria Praia do Canto,IBH,Vitória,Brazil,"Rua João da Cruz, 385, Canto Beach, Canto Beach",29055620,+55 2721044850,h5223-re@accor.com,-20.29424,-40.29394,https://all.accor.com/hotel/5223/index.en.shtml
7825,ibis Feira de Santana,IBH,FEIRA DE SANTANA,Brazil,"R Cel Jose Pinto dos Santos, n 700, Bairro Sao Joao",44051400,+55 75/33014282,h7825-re@accor.com.br,-12.243011,-38.950598,https://all.accor.com/hotel/7825/index.en.shtml
5031,ibis Teresina,IBH,TERESINA,Brazil,Rua Primeiro de Maio 450,64001430,+55 86/21062000,H5031-re@accor.com,-5.09118,-42.80318,https://all.accor.com/hotel/5031/index.en.shtml
9362,ibis Chapeco,IBH,CHAPECO,Brazil,"Avenida Sao Pedro 2300E, Engenho Braun",89809440,+55 4933113000,h9362-re@accor.com,-27.09508,-52.63949,https://all.accor.com/hotel/9362/index.en.shtml
9382,Ibis budget Blumenau,IBB,BLUMENAU,Brazil,"Rua Paulo Zimmermann, 142, Centro",89010170,+55 47/33081040,H9382-RE@ACCOR.COM,-26.915325,-49.071499,https://all.accor.com/hotel/9382/index.en.shtml
5468,ibis Blumenau,IBH,BLUMENAU,Brazil,"Rua Paul Hering  67, Centro",89010050,+55 47/32214700,h5468-re@accor.com.br,-26.92077,-49.06493,https://all.accor.com/hotel/5468/index.en.shtml
9564,Mercure Itajaí Navegantes,MER,ITAJAÍ,Brazil,"Rua DR. PEDRO FERREIRA, 363",88301030,+55 4732474850,h9564-re@accor.com,-26.90263,-48.659,https://all.accor.com/hotel/9564/index.en.shtml
9916,Novotel Itajaí,NOV,ITAJAÍ,Brazil,"Rua Lauro Muller, 170, Centro",88301400,+55 4730119999,h9916-re@accor.com,-26.90643,-48.65568,https://all.accor.com/hotel/9916/index.en.shtml
6361,ibis Navegantes Itajai,IBH,ITAJAI,Brazil,"Avenida Vereador Abrahão, João Francisco, 587, Centro",88302101,+55 47/32496800,reservascomboitajai@accor.com,-26.91363,-48.65875,https://all.accor.com/hotel/6361/index.en.shtml
B1F1,ibis budget Navegantes Itajaí,IBB,ITAJAÍ,Brazil,"Avenida Vereador Abrahao, Joao Francisco 587, Centro",88302-101,+55 47/32496805,reservascombo@accor.com,-26.925279,-48.678687,https://all.accor.com/hotel/B1F1/index.en.shtml
A7F9,Ibis Budget Balneario Camboriu,IBB,BALNEARIO CAMBORIU,Brazil,Rua 1131 n 345,88330000,+55 4733673430,HB726-RE@accor.com,-26.980295,-48.641785,https://all.accor.com/hotel/A7F9/index.en.shtml
B726,ibis Balneario Camboriu,IBH,Balneário Camboriú,Brazil,"Rua: 1131, No. 345., Centro",88330-7209,+55 4735157100,HB726-RE@accor.com,-26.98015,-48.64001,https://all.accor.com/hotel/B726/index.en.shtml
B275,Novotel Salvador Rio Vermelho,NOV,SALVADOR,Brazil,"Rua Monte Conselho 505, Rio Vermelho",41940370,+55 7121032000,HB275-RE1@accor.com,-13.01497,-38.48765,https://all.accor.com/hotel/B275/index.en.shtml
5173,ibis Salvador Rio Vermelho,IBH,SALVADOR,Brazil,"Rua Fonte do Boi, 215, Rio Vermelho",41940360,+55 71/31724100,H5173-RE@accor.com,-13.01424,-38.48528,https://all.accor.com/hotel/5173/index.en.shtml
5182,Mercure Salvador Rio Vermelho,MER,SALVADOR,Brazil,"Rua Fonte do Boi 215, Rio Vermelho",41940360,+55 7131729200,h5182-re@accor.com,-13.01486,-38.48493,https://all.accor.com/hotel/5182/index.en.shtml
6661,Mercure Camboriu Hotel,MER,BALNEARIO CAMBORIU,Brazil,Av Atlantica 2010,88330012,+55 4733673430,h6661-re@accor.com,-26.98726,-48.63257,https://all.accor.com/hotel/6661/index.en.shtml
8807,ibis Styles Balneario Camboriu,IBS,BALNEARIO CAMBORIU,Brazil,Rua 1500 310,88330524,+55 47/34061700,h8807-re@accor.com,-26.9905,-48.63291,https://all.accor.com/hotel/8807/index.en.shtml
B8G4,ibis budget Salvador,IBB,Salvador,Brazil,"Ruas das Alfazemas, 752, Caminho das Árvores",41820710,+55 7134440000,hb8g4-re@accor.com,-12.98283,-38.46467,https://all.accor.com/hotel/B8G4/index.en.shtml
7361,Mercure Salvador Boulevard,MER,SALVADOR,Brazil,"Rua Ewerton Visco 160, Caminho Das Arvores",41820022,+55 7122012999,adriana.oliveira@accor.com,-12.98164,-38.45585,https://all.accor.com/hotel/7361/index.en.shtml
8930,Mercure Salvador Pituba,MER,SALVADOR,Brazil,Av Professor Magalhaes Neto s n,41819011,+55 71/30218100,h8930-re@accor.com,-12.98645,-38.45175,https://all.accor.com/hotel/8930/index.en.shtml
B1Z6,Ibis Styles Belém Batista Campos,IBS,BELÉM,Brazil,"Travessa Presidente Pernambuco, 116, Bairro Batista Campos",66015200,+55 9133422121,hb1z6-re@accor.com,-1.45657,-48.49399,https://all.accor.com/hotel/B1Z6/index.en.shtml
B9K8,Ibis Styles Belem do Pará,IBS,Belém,Brazil,"Avenida Gentil Bittencourt 85, Batista Campos",66105140,+55 9133237171,hb9k8-re@accor.com,-1.45721,-48.49148,https://all.accor.com/hotel/B9K8/index.en.shtml
A7P1,Grand Mercure Belém do Pará,MEI,BELEM,Brazil,Av Nazare 375,66035115,+55 91/32022000,reservas.grandmercurebelem@accor.com,-1.45241,-48.48935,https://all.accor.com/hotel/A7P1/index.en.shtml
B1Z9,Ibis Styles Belém Nazaré,IBS,BELÉM,Brazil,"Av Nossa Senhora De Nazare, 569, Bairro Nazare",66035135,+55 91/33217177,hb1z9-re@accor.com,-1.45207,-48.48781,https://all.accor.com/hotel/B1Z9/index.en.shtml
B203,Mercure Belem Boulevard,MER,BELÉM,Brazil,"Trav Dom Romualdo De Seixas, 1560, Umarizal",66055200,+55 91/33667575,hb203-re@accor.com,-1.44626,-48.48353,https://all.accor.com/hotel/B203/index.en.shtml
5624,ibis budget Belem,IBB,BELEM,Brazil,"Avenida José Bonifácio 244, Fatima",66090-363,+55 9132027600,h5624-re@accor.com,-1.447652,-48.46912,https://all.accor.com/hotel/5624/index.en.shtml
B9K6,Ibis Styles Belem Hangar,IBS,Belém,Brazil,"Avenida Duque de Caxias 1538, Marco",66093030,+55 9131823700,hb9k6-re@accor.com,-1.42437,-48.45809,https://all.accor.com/hotel/B9K6/index.en.shtml
5631,Ibis Belém Airport,IBH,BELEM,Brazil,"Av Julio Cesar 1675, Val de Cães",66613010,+55 91/33445650,h5631-re@accor.com,-1.40165,-48.4716,https://all.accor.com/hotel/5631/index.en.shtml
A0H2,ibis Erechim,IBH,ERECHIM,Brazil,"Rua Carlos Miranda, 71",99709-292,+55 5437120443,ibis.erechim@accor.com,-27.64419,-52.26817,https://all.accor.com/hotel/A0H2/index.en.shtml
3221,ibis Manaus Distrito Industrial,IBH,MANAUS,Brazil,"Avenida Mandii  4, Distrito Industrial",69075140,+55 92/21236234,H3221-RE@accor.com,-3.12884,-59.98258,https://all.accor.com/hotel/3221/index.en.shtml
0470,Novotel Manaus,NOV,MANAUS,Brazil,"Avenida Mandii  4, Distrito Industrial, MANAUS - AM",69075140,+55 9221231211,novotelmanaus@accor.com,-3.12925,-59.98365,https://all.accor.com/hotel/0470/index.en.shtml
C1D3,Ibis Styles Manaus,IBS,Manaus,Brazil,"R. Monsenhor Coutinho 560, Centro",69010110,+55 9230901800,hc1d3-re@accor.com,-3.1289,-60.024589,https://all.accor.com/hotel/C1D3/index.en.shtml
5671,Mercure Manaus,MER,MANAUS,Brazil,"AV. MÁRIO YPIRANGA MONTEIRO, nº 1000 - ADRIANÓPOLIS",69057000,+55 92/21011100,h5671-re@accor.com,-3.10676,-60.01288,https://all.accor.com/hotel/5671/index.en.shtml
7016,ibis budget Manaus,IBB,MANAUS,Brazil,"Avenida Djalma Batista 1151, Torre I Esquina com Rua Maromba, BAIRRO CHAPADA",69050010,+55 92/21279900,h7016-re@accor.com.br,-3.1070635,-60.0239171,https://all.accor.com/hotel/7016/index.en.shtml
5947,Novotel Florianópolis,NOV,Florianópolis,Brazil,"Av. Rubens de Arruda Ramos, number 2034, Santa Catarina",88015701,+55 4832026100,h5947-re@accor.com,-27.58621,-48.55044,https://all.accor.com/hotel/5947/index.en.shtml
5693,Mercure Florianópolis,MER,FLORIANOPOLIS,Brazil,"R. Admar Gonzaga 600, Itacorubi",88034000,+55 04832311700,h5693-re@accor.com,-27.57834,-48.50969,https://all.accor.com/hotel/5693/index.en.shtml
5224,ibis Florianopolis,IBH,FLORIANOPOLIS,Brazil,Av. Rio Branco 37,88015-201,+55 48/32160000,h5224-re@accor.com,-27.59232,-48.55798,https://all.accor.com/hotel/5224/index.en.shtml
8647,ibis Manaus Aeroporto,IBH,MANAUS,Brazil,"Avenida Do Turismo 6751, Bairro Taruma",69041010,+55 92/33064300,h8647-re@accor.com,-3.02482,-60.0573,https://all.accor.com/hotel/8647/index.en.shtml
7200,ibis Sao Luis,IBH,SAO LUIS,Brazil,"Av. Dos Holandeses 10 QD 11, Lot. São Marcos, Renaissance Garden",65075 650,+55 98/33114060,H7200-RE@ACCOR.COM.BR,-2.49243,-44.28528,https://all.accor.com/hotel/7200/index.en.shtml
7131,ibis Passo Fundo Centro,IBH,PASSO FUNDO,Brazil,Avenida Brasil Oeste 610,99025000,+55 54/21044488,h7131-re@accor.com,-28.26225,-52.40988,https://all.accor.com/hotel/7131/index.en.shtml
9745,Ibis Juazeiro do Norte,IBH,JUAZEIRO DO NORTE,Brazil,R. Beato José Lourenço 85,63041-170,+55 8831156560,h9745-re@accor.com,-7.22514,-39.32422,https://all.accor.com/hotel/9745/index.en.shtml
B5A2,ibis Tubarão,IBH,TUBARAO,Brazil,"Rua Paraguai 145, Vila Moema",88705350,+55 4830361100,hb5a2-re@accor.com,-28.473007,-48.990444,https://all.accor.com/hotel/B5A2/index.en.shtml
6315,ibis Criciuma,IBH,CRICIUMA,Brazil,"Avenida Gabriel Zanete 1090, Bairro Prospera",88815060,+55 48/21029000,h6315-re@accor.com,-28.68307,-49.34748,https://all.accor.com/hotel/6315/index.en.shtml
A8F7,Novotel Criciuma,NOV,Criciuma,Brazil,"Av Jorge Elias de Lucca, 599, Our Lady of Salete",88813390,+55 4835120840,ha8f7-re@accor.com,-28.68667,-49.33453,https://all.accor.com/hotel/A8F7/index.en.shtml
B8W9,Ibis Serra Talhada,IBH,SERRA TALHADA,Brazil,"AV DUQUE DE GODOY SOUSA, 01 NOSSA SRA DA PENHA",56903525,+55 87988310101,HB8W9-RE@ACCOR.COM,-7.984565,-38.299455,https://all.accor.com/hotel/B8W9/index.en.shtml
5460,ibis Aracaju,IBH,ARACAJU,Brazil,"Avenida Adélia Franco 2719, Bairro Grageru",49027010,+55 7921062000,H5460-RE@accor.com,-10.94742,-37.07298,https://all.accor.com/hotel/5460/index.en.shtml
5470,ibis Caxias do Sul,IBH,CAXIAS DO SUL,Brazil,"Rua Joao Nichelle 2335, Sanvitto II",95012631,+55 54/32095555,h5470-re@accor.com.br,-29.17471,-51.21557,https://all.accor.com/hotel/5470/index.en.shtml
9739,ibis budget Farroupilha,IBB,Farroupilha,Brazil,"Rua Raimondo Paschero 33, Bairro Do Parque",95170262,+55 5437711212,h9739-re@accor.com,-29.2217352,-51.3362826,https://all.accor.com/hotel/9739/index.en.shtml
9360,ibis Carlos Barbosa,IBH,CARLOS BARBOSA,Brazil,"Rua Buarque De Macedo, 4157, Downtown",95185000,+55 5434611646,h9360-re@accor.com,-29.29414,-51.5015,https://all.accor.com/hotel/9360/index.en.shtml
A0G6,ibis Igrejinha,IBH,IGREJINHA,Brazil,"Av Pres Tancredo De A Neves, 5650",95650000,+55 51/35454602,IBIS.IGREJINHA@ACCOR.COM,-29.60309,-50.80193,https://all.accor.com/hotel/A0G6/index.en.shtml
8140,ibis Montenegro,IBH,MONTENEGRO,Brazil,"Rua Capitao Porfirio 1615, Esquina Rua Sao Joao",95780000,+55 5138832800,H8140-RE@accor.com,-29.68821,-51.45747,https://all.accor.com/hotel/8140/index.en.shtml
8175,ibis Novo Hamburgo,IBH,NOVO HAMBURGO,Brazil,Rua Jose do Patrocinio 303,93 310 240,+55 5132711700,h8175-re@accor.com.br,-29.68589,-51.14081,https://all.accor.com/hotel/8175/index.en.shtml
7947,ibis Arapiraca,IBH,ARAPIRACA,Brazil,"R Expedicionarios Brasileiros, 145 A, Bairro Centro",57300590,+55 82/34825600,h7947-re@accor.com.br,-9.7476,-36.66483,https://all.accor.com/hotel/7947/index.en.shtml
8273,ibis Canoas Shopping,IBH,CANOAS,Brazil,"Rua Mathias Velho 235, Centro",92310-300,+55 51/35072177,h8273-re@accor.com.br,-29.91075,-51.1844,https://all.accor.com/hotel/8273/index.en.shtml
B9I8,ibis Arcoverde,IBH,ARCOVERDE,Brazil,"Rua JC Monteiro do Amorim, SN",56511130,+55 87/33213200,hb9i8-re@accor.com,-8.423559,-37.050871,https://all.accor.com/hotel/B9I8/index.en.shtml
9087,ibis Porto Alegre Assis Brasil,IBH,PORTO ALEGRE,Brazil,Av Assis Brasil 9300,91140000,+55 51/40094888,h9087-re@accor.com.br,-29.9781,-51.11591,https://all.accor.com/hotel/9087/index.en.shtml
6665,Novotel Porto Alegre Airport,NOV,PORTO ALEGRE,Brazil,Avenida Severo Dullius 2055,90200310,+55 51/33027600,h6665-re@accor.com,-29.98727,-51.17975,https://all.accor.com/hotel/6665/index.en.shtml
5670,ibis Porto Alegre Aeroporto,IBH,PORTO ALEGRE,Brazil,"Av Das Industrias 1342, Navegantes",90200290,+55 51/30181800,h5670-re@accor.com,-29.98762,-51.17017,https://all.accor.com/hotel/5670/index.en.shtml
6664,ibis Porto Alegre Moinhos de Vento,IBH,PORTO ALEGRE,Brazil,Rua Marquês do Herval 540,90570 140,+55 51/21122772,h6664-re@accor.com,-30.02077,-51.1989,https://all.accor.com/hotel/6664/index.en.shtml
B609,ibis Styles Porto Alegre Moinhos de Vento,IBS,PORTO ALEGRE,Brazil,"Rua 24 de Outubro, 1513, Auxiliadora",90510003,+55 5121659799,hb609-re@accor.com,-30.02187,-51.19254,https://all.accor.com/hotel/B609/index.en.shtml
7202,ibis budget Porto Alegre,IBB,PORTO ALEGRE,Brazil,"Avenida Julio de Castilhos 516, Rua Cel Vicente 70",90030130,+55 51/35156444,h7202-re@accor.com,-30.02393,-51.2221,https://all.accor.com/hotel/7202/index.en.shtml
