wikidataQid,wikidataName,wikidataCity,wikidataCountry,wikidataLatitude,wikidataLongitude,wikidataWebsite,matchedStagingRecordId,matchedStagingSourceRecordId,matchedStagingName,matchedStagingCity,matchConfidence,matchScore,matchReason,distanceMeters,nameSimilarity,recommendedAction
Q112020328,D' Franchesis Hostal,,Dominican Republic,18.42496,-69.42773,,rec4ZOzyAgHhvQOkE,node/5405414236,Casa Ruso,,low,45,geo=51m,51.07692734151888,0,likely_new_wikidata
Q112020329,Platon Ecolodge,,Dominican Republic,18.03966,-71.20092,,recJEPrLLNKAqjGOe,node/5354918621,Rancho Platón,,none,20,geo=405m,405.2784667172427,0.333,likely_new_wikidata
Q112020334,Apartahotel Guaraguao,,Dominican Republic,18.45462,-69.30574,,rec4BGw6alF1AWNRo,node/1600567851,Hotel,,low,40,name=0.75,190183.91059307972,0.75,needs_research
Q112020335,Hotel Century Plaza,,Dominican Republic,19.44895,-70.664431,,recjQD9MFS7R9SU09,node/4207688396,Hotel Century Plaza,,high,90,name=1.00; geo=57m,57.0430834565294,1,likely_same_property
Q112020332,El Valle Lodge,,Dominican Republic,19.27578,-69.33301,,recUMM9x9dVCvq7UE,node/9165301517,Unique Exotic Hotel,,low,45,geo=49m,48.53942823593119,0,likely_new_wikidata
Q112020333,Paraiso Ecolodge,,Dominican Republic,19.83769,-71.21687,,recJtn8ioyTCgfPmh,node/6592115592,Punta Rucia,,none,20,geo=774m,773.832123010862,0,likely_new_wikidata
Q112020338,Las Mariposas,,Dominican Republic,19.27502,-69.20215,,recaWhovzhzztwgzQ,node/4744188329,La cueva,,none,20,geo=485m,485.278639298394,0,likely_new_wikidata
Q112020339,Le BDM Playita,,Dominican Republic,19.28891,-69.20152,,rec5kvhU0AkGV8yA0,node/7243041990,Hotel Playita,,low,45,geo=4m,4.292927348388148,0.25,likely_new_wikidata
Q112020336,Palmetto Hotel,Santiago de los Caballeros,Dominican Republic,19.45882,-70.68028,,recrRN5tRbUqPrzOQ,node/4753601222,Palmetto Hotel,,high,90,name=1.00; geo=5m,4.695458437865692,1,likely_same_property
Q112020337,Aventura Rincon Ecolodge,,Dominican Republic,19.26153,-69.25888,,recfHLiHnfgCEFU1f,node/711144134,Ecocampo La Sangría,,low,45,geo=60m,59.79734617218916,0,likely_new_wikidata
Q112020342,Hotel El Marinique,Samaná,Dominican Republic,19.29255,-69.19932,,reclyKVTPWzUTtLpC,node/7243015034,La Isleta,,low,45,geo=70m,70.1115714704686,0,likely_new_wikidata
Q112020343,Villa La Caleta,,Dominican Republic,19.29589,-69.18108,,recDrqx48OfjUFIdJ,node/9028346259,La Rancheta,,none,20,geo=479m,478.5569092070842,0.25,likely_new_wikidata
Q112020340,Paradiso del Caribe,,Dominican Republic,19.28887,-69.20151,,rec5kvhU0AkGV8yA0,node/7243041990,Hotel Playita,,low,45,geo=9m,8.843989909661964,0,likely_new_wikidata
Q112020341,Hotel Las Galeras,,Dominican Republic,19.29142,-69.19918,,recSkvq7iE2yRV2xZ,node/7274607989,Las Galeras Hotel,,high,90,name=1.00; geo=23m,22.870294189554585,1,likely_same_property
Q112020346,Sol Azul,,Dominican Republic,18.40484,-68.996395,,recEJTE3JYm2hK0rP,node/4785388022,Sol Azul,,medium,55,name=1.00,100689.12434694929,1,possible_same_property
Q112020347,Hotel Pedernales Italia Republica Dominicana,Pedernales Province,Dominican Republic,18.04151,-71.74274,,rec4BGw6alF1AWNRo,node/1600567851,Hotel,,low,40,name=0.75,71482.41794829989,0.75,needs_research
Q112020344,Buen Hombre Kite School With Accommodations,,Dominican Republic,19.8695,-71.40414,,rec005cQ9H0zBYIw3,way/1177931404,Finest Resort,,none,10,Weak or no match signals,318331.4362269981,0,likely_new_wikidata
Q112020345,Guesthouse Villa la Isla,,Dominican Republic,18.39985,-69.00748,,rec005cQ9H0zBYIw3,way/1177931404,Finest Resort,,none,10,Weak or no match signals,64051.812270825954,0,likely_new_wikidata
Q112020350,Hotel Olimpo,,Dominican Republic,18.43283,-68.97066,,rechuOizPrsaR324F,way/312016532,Hotel Olimpo,,high,90,name=1.00; geo=39m,39.12882705001427,1,likely_same_property
Q112020351,Hotel Tipico Maura,,Dominican Republic,18.36817,-68.83914,,recs7ASer9kOgKCfx,node/3754705960,Bayahibe Guest House,,low,45,geo=61m,61.269802141280074,0,likely_new_wikidata
Q112020348,Vista de Águilas Ecolodge,,Dominican Republic,18.03753,-71.74151,,rec2FvHEyxtNvGJOi,way/341067667,Hostal Doña Chava,,low,32,geo=211m,211.2091060069466,0,likely_new_wikidata
Q112020349,Hotel Villas DEL MAR,,Dominican Republic,18.02944,-71.74342,,rec4BGw6alF1AWNRo,node/1600567851,Hotel,,low,40,name=0.75,71900.92276004096,0.75,needs_research
Q112020354,B&B Villa Luna,,Dominican Republic,18.350287,-68.827895,,recJHbQCmkCY27qIV,way/253121969,El Eden,,low,45,geo=65m,65.4177999454886,0,likely_new_wikidata
Q112020355,Casa Rural El Paraíso de Saona,,Dominican Republic,18.1292,-68.7327,,recIC0otiAqyP7Yfy,node/3758021425,Casa Rural el Paraiso de Saona,,high,77,name=1.00; geo=215m,214.54405026695486,1,likely_same_property
Q112020353,Green Village Bayahibe,,Dominican Republic,18.380744,-68.830635,,rec005cQ9H0zBYIw3,way/1177931404,Finest Resort,,none,10,Weak or no match signals,54651.7062375089,0,likely_new_wikidata
Q112020358,Green Coast Beach Hotel,,Dominican Republic,18.69173,-68.42217,,recDJI43Yn3n52Mp5,way/252975393,Green Coast,Bávaro,medium,50,name=0.75; geo=460m,459.712139581489,0.75,possible_same_property
Q112020359,Green Coast Hotel,,Dominican Republic,18.6883,-68.4214,,recOEGqHmuBcHgjNV,node/7741588385,Green Coast hotel,,high,90,name=1.00; geo=66m,66.03438246595233,1,likely_same_property
Q112020356,Apartahotel Next Nivel,,Dominican Republic,18.68596,-68.45472,,rec4BGw6alF1AWNRo,node/1600567851,Hotel,,low,40,name=0.75,282902.6590055085,0.75,needs_research
Q112020357,Hotel Yonu,,Dominican Republic,18.59766,-68.44426,,reciXicqpnNzzHwK8,node/4511839291,Yonu,,medium,62,name=0.75; geo=159m,159.46388120708093,0.75,possible_same_property
Q112020362,Las Terrazas VIP Pool Beach Club & Spa,,Dominican Republic,18.68346,-68.41304,,recB7VIRxflqPhuJb,node/11158547602,Flor del Mar Condo Apartment,,low,45,geo=72m,72.46390022393628,0,likely_new_wikidata
Q112020363,LOS Corales Beach & SPA - Best Price for Long Term Vacation Rental,,Dominican Republic,18.68235,-68.4128,,recQ9mI9kLmksQjb9,node/11158547600,Los Corales Beach Village Suites,,low,45,geo=31m,31.296372690934653,0.231,likely_new_wikidata
Q112020360,The Golf Suites,,Dominican Republic,18.669235,-68.422038,,recBy3BH5TbaGMCiz,node/10880951451,Hermosa Suites,,none,20,geo=713m,712.8394007660944,0.25,likely_new_wikidata
Q112020361,Riviera Punta Cana Eco Travelers House,,Dominican Republic,18.68608,-68.41747,,recQ4aXR359U19MXz,node/12546573956,Riviera Punta Cana,,high,75,name=0.75; geo=42m,42.33089704578479,0.75,likely_same_property
Q112020364,Punta Cana Seven Beaches,,Dominican Republic,18.61121,-68.4127,,recOQNDXQrElxmDeJ,node/4944858821,Club havana house renta de habitacion por noche,,low,32,geo=240m,240.1350419537957,0,likely_new_wikidata
Q112020382,Aparthotel Genova,,Dominican Republic,18.47169,-69.89103,,rec4BGw6alF1AWNRo,node/1600567851,Hotel,,low,40,name=0.75,129823.01276946561,0.75,needs_research
Q112020383,Señorial,,Dominican Republic,18.466016,-69.895354,,reczAcSUsaitnfvDn,node/5103798423,El Señorial,,high,75,name=0.75; geo=4m,3.6278081950159797,0.75,likely_same_property
Q112020386,Hotel Shakey,,Dominican Republic,18.46318,-69.8966,,recRLwdrya13vSmYX,node/596663088,Hotel Crowne Plaza,Santo Domingo,low,45,geo=74m,73.83571009770732,0.25,likely_new_wikidata
Q112020387,Colonial 154 H Boutique,,Dominican Republic,18.47431,-69.88666,,rec3zlsRbnp0eZfXN,way/406632312,Hotel Las Mercedes,,low,32,geo=115m,115.04792385431348,0,likely_new_wikidata
Q112020384,Hotel Alcaldeza - Garden House,,Dominican Republic,18.46549,-69.89528,,reczAcSUsaitnfvDn,node/5103798423,El Señorial,,low,45,geo=62m,61.83009202628818,0,likely_new_wikidata
Q112020385,Hotel Arcoiris Colonial,,Dominican Republic,18.47803,-69.88452,,recOVbbLBASCvpLYs,node/1069945606,Hotel Atarazana,,low,45,geo=73m,73.33074285991088,0.25,likely_new_wikidata
Q112020388,La Choza Guesthouse,Santo Domingo,Dominican Republic,18.47117,-69.88837,,rec6mHBnFJg31Jans,node/2955259538,Hotel Villa Colonial,Santo Domingo,medium,60,city; geo=35m,35.28191533163085,0,possible_same_property
Q112020389,Suite Colonial by Cristi,Santo Domingo,Dominican Republic,18.47019,-69.88868,,rec6mHBnFJg31Jans,node/2955259538,Hotel Villa Colonial,Santo Domingo,low,47,city; geo=94m,93.9201618736335,0.167,likely_new_wikidata
Q111414768,Senator Puerto Plata Spa Resort,,Dominican Republic,19.83366,-70.7698,,recR7mcOoDryA2poM,node/354627549,Hotel RIU Bachata,Maimón,low,32,geo=80m,79.84167667701907,0,likely_new_wikidata
Q111414774,Chalet Tropical Bio Hotel,,Dominican Republic,19.291363,-69.203264,,recmuw66AY9nu280s,node/7243024569,Chalet Tropical,,high,75,name=0.75; geo=31m,31.18673398959671,0.75,likely_same_property
Q111414775,Grand Paradise Samana All Inclusive,,Dominican Republic,19.29228,-69.19019,,rec8aY2pDH0FjxEwV,way/313829668,Grand Paradise Samana,,high,75,name=0.75; geo=50m,49.53629287962902,0.75,likely_same_property
Q111414772,Hodelpa Centro Plaza,,Dominican Republic,19.45147,-70.70202,,recERhhkxJFYeJpFB,way/164232205,Hodelpa Centro Plaza Hotel,Santiago de los Caballeros,medium,62,name=0.77; geo=115m,114.75836196653653,0.769,possible_same_property
Q111414776,Casa de Campo Resort & Villas,La Romana,Dominican Republic,18.414169,-68.935294,,recvx7DG3l2nmfcnQ,way/758630613,Casa de Campo Resort & Villas,,high,90,name=1.00; geo=29m,28.601902596613325,1,likely_same_property
Q112020366,Hotel Los Jardines,,Dominican Republic,19.46485,-70.68895,,reczK9XDga6qPfuH5,way/409597539,Hotel Los Jardiness,,high,90,name=0.95; geo=17m,16.61984574381881,0.947,likely_same_property
Q112020367,Micro Hotel Condo Suites,Santo Domingo,Dominican Republic,18.502002,-69.958319,,recOV9Y7VNUL9c5IB,way/409872731,Micro Hotel,Santo Domingo,high,90,name=0.75; city; geo=7m,7.284898122701229,0.75,likely_same_property
Q112020365,Apartahotel Jardines Metropolitanos,,Dominican Republic,19.46237,-70.68861,,rec4BGw6alF1AWNRo,node/1600567851,Hotel,,low,40,name=0.75,146299.9108372678,0.75,needs_research
Q112020370,Hotel Plaza Coral,,Dominican Republic,18.58334,-68.39785,,recPRzaogUL2Lffji,node/3158269100,Hotel Plaza Coral,,high,90,name=1.00; geo=6m,6.012692137370631,1,likely_same_property
Q112020371,Hotel Real Bella Vista,Santo Domingo,Dominican Republic,18.45597,-69.94705,,recBPgaQpHjB11jcZ,node/3523794277,Bella Vista,Santo domingo,high,90,name=0.75; city; geo=38m,38.303331529863684,0.75,likely_same_property
Q112020368,Manaya Bed & Breakfast,,Dominican Republic,18.61333,-68.40888,,recRaJmjxrzedz5eb,node/11057172205,Casa Papa Loco,,low,32,geo=215m,214.51046241029837,0,likely_new_wikidata
Q112020369,Princess Family Club Bavaro - All Inclusive,,Dominican Republic,18.66265,-68.39629,,recW9WJaGgmhUIGa9,node/431025349,Barceló Bávaro Palace Deluxe,,low,32,geo=118m,118.05712279046526,0.111,likely_new_wikidata
Q112020374,City Caribbean Hotel Boutique,Santo Domingo,Dominican Republic,18.46548,-69.91293,,rec4BGw6alF1AWNRo,node/1600567851,Hotel,,low,40,name=0.75,127416.77435864706,0.75,needs_research
Q112020375,Hotel Esmeralda Guest House,Santo Domingo,Dominican Republic,18.46428,-69.91163,,rec16RWH9fXiJAYSi,node/4725033690,Esmeralda,,medium,62,name=0.75; geo=149m,148.55675175070814,0.75,possible_same_property
Q112020372,Plaza Florida Suites,Santo Domingo,Dominican Republic,18.46404,-69.92486,,recRTE0G20LhYdPSj,way/213871593,Florida,,low,40,name=0.75,6203.168154832164,0.75,needs_research
Q112020373,Aparta Hotel Plaza del Sol,Santo Domingo,Dominican Republic,18.46516,-69.91588,,recQO38J9jmhJVPlf,node/1745039683,Aparta Hotel Plaza del Sol,,high,90,name=1.00; geo=20m,20.486064067814887,1,likely_same_property
Q112020378,Hostal San Francisco de Asis,Santo Domingo,Dominican Republic,18.46645,-69.89879,,reccUVE69TPsbq5m9,way/630842152,Hotal San Francisco de Asis,Santo Domingo,high,75,name=0.67; city; geo=4m,3.9812315370049607,0.667,likely_same_property
Q112020379,Hotel La Casona Dorada,,Dominican Republic,18.46601,-69.8967,,recHX7RRef22rDt4C,way/407741181,Hotel La Casona,,high,75,name=0.75; geo=21m,20.729662031519634,0.75,likely_same_property
Q112020376,Hotel Renacer,Santo Domingo,Dominican Republic,18.47065,-69.89658,,recH3lNw7SRGTltS3,way/407742566,Hotel Renacer,,high,90,name=1.00; geo=17m,17.114618355743392,1,likely_same_property
Q112020377,Hotel Riparbella,,Dominican Republic,18.468477,-69.897624,,rec4BGw6alF1AWNRo,node/1600567851,Hotel,,low,40,name=0.75,129064.61034690971,0.75,needs_research
Q112020380,Green House Aparta Hotel,Santo Domingo,Dominican Republic,18.468093,-69.894966,,recJXY8QAhYNv89zd,node/5029505780,Santo Domingo Bed & Breakfast,Santo Domingo,low,47,city; geo=139m,139.44745566670937,0,likely_new_wikidata
Q112020381,Hotel Maison Gautreaux,,Dominican Republic,18.46522,-69.89651,,reci5xJncjJmpVOaJ,node/8327794617,hotel Maison Gautreaux,,high,77,name=1.00; geo=133m,132.82487000280983,1,likely_same_property
Q132858767,Riu Palace Bávaro,,Dominican Republic,,,,recf0ix5UJsuyNtYP,relation/1922795,Hotel Riu Palace Bavaro,Punta Cana,low,40,name=0.75,,0.75,needs_research
Q135266155,Majestic Mirage Punta Cana - All-Suite Resort,Punta Cana,Dominican Republic,18.728800054,-68.465447098,https://www.majestic-resorts.com/punta-cana/resorts/majestic-mirage-punta-cana-all-suite-resort,recZkp2yiMzl5G1Ys,node/8116547995,Majestic Mirage Punta Cana - All-Suite Resort,Punta Cana,high,130,name=1.00; city; geo=43m; website,42.790009241912955,1,likely_same_property
Q135485560,Dreams Resorts & Spas,,Dominican Republic,39.601815611,2.655613888,https://www.hyattinclusivecollection.com/en/resorts-hotels/dreams/,recySAjhgC3Xaelch,way/759223343,Sunscapes Dominicus La Romana,,low,35,website,7154451.539548845,0,likely_new_wikidata
Q135492713,Zoëtry Wellness & Spa Resorts,,Dominican Republic,,,https://www.hyattinclusivecollection.com/en/resorts-hotels/zoetry/,recySAjhgC3Xaelch,way/759223343,Sunscapes Dominicus La Romana,,low,35,website,,0,likely_new_wikidata
Q135526771,JOIA Bávaro by Iberostar,Punta Cana,Dominican Republic,18.711583,-68.4487203,https://www.iberostar.com/en/hotels/punta-cana/joia-bavaro-by-iberostar/,recxxuimw61QQWwby,way/309203833,JOIA Bávaro by Iberostar,Punta Cana,high,117,name=1.00; city; geo=136m; website,136.4820420653184,1,likely_same_property
Q135551961,Iberostar Waves Punta Cana,Punta Cana,Dominican Republic,18.7155223,-68.4535414,https://www.iberostar.com/en/hotels/punta-cana/iberostar-waves-punta-cana/,recN7A3tG9DKvK9SP,way/27956819,Iberostar Waves Punta Cana,Punta Cana,high,117,name=1.00; city; geo=236m; website,236.3494672684696,1,likely_same_property
Q135645881,Iberostar Waves Dominicana,Punta Cana,Dominican Republic,18.7150717,-68.4529082,https://www.iberostar.com/en/hotels/punta-cana/iberostar-waves-dominicana/,rec5fGkME0PGjvIzF,way/27956853,Iberostar Waves Dominicana,Punta Cana,high,117,name=1.00; city; geo=235m; website,235.22337880689184,1,likely_same_property
Q135652587,Iberostar Selection Bavaro Suites,Punta Cana,Dominican Republic,18.7129683,-68.4505154,https://www.iberostar.com/en/hotels/punta-cana/iberostar-selection-bavaro-suites/,reckZt3b9CXHzsLKe,way/110955858,Iberostar Selection Bavaro Suites,Punta Cana,high,130,name=1.00; city; geo=37m; website,36.93336576451811,1,likely_same_property
Q135652670,Iberostar Selection Coral Bávaro,Punta Cana,Dominican Republic,18.715622,-68.4508218,https://www.iberostar.com/en/hotels/punta-cana/iberostar-selection-coral-bavaro/,recgEdGqf4lGHDJA0,way/110962847,Iberostar Selection Coral Bávaro,Punta Cana,high,117,name=1.00; city; geo=172m; website,172.0340325213588,1,likely_same_property
Q135669692,Iberostar Selection Hacienda Dominicus,La Altagracia,Dominican Republic,18.3480885,-68.8225498,https://www.iberostar.com/en/hotels/bayahibe/iberostar-selection-hacienda-dominicus/,rec4jurgCWVpPnjSS,way/323830323,Iberostar Hacienda Dominicus,Higüey,high,95,name=0.75; geo=34m; website,33.994274379796565,0.75,likely_same_property
Q135973434,Iberostar Waves Costa Dorada,Puerto Plata,Dominican Republic,19.7761258,-70.6584132,https://www.iberostar.com/en/hotels/puerto-plata/iberostar-waves-costa-dorada/,reciyRD6iAAD6vEr8,way/136390467,Iberostar Waves Costa Dorada,Marapica,high,110,name=1.00; geo=39m; website,39.4913362187064,1,likely_same_property
Q136556100,Hotel Riu Palace Macao,Punta Cana,Dominican Republic,18.7202479,-68.4556674,https://www.riu.com/en/hotel/dominican-republic/punta-cana/hotel-riu-palace-macao,recACeZOdcNWn1K3n,way/27957139,Hotel Riu Palace Macao,Punta Cana,high,130,name=1.00; city; geo=19m; website,18.550610799745012,1,likely_same_property
Q136748242,Iberostar Selection Bávaro Suites,,Dominican Republic,,,,reckZt3b9CXHzsLKe,way/110955858,Iberostar Selection Bavaro Suites,Punta Cana,medium,55,name=1.00,,1,possible_same_property
Q139380449,Ocean Manor Beach Resort,Cabarete,Dominican Republic,,,,recTvmHTxCZ5GikmT,way/279441553,Kaoba Hotel,Cabarete,none,25,city,,0,likely_new_wikidata
