applyRank,candidateRecordId,osmName,osmCity,osmCountry,osmLatitude,osmLongitude,matchedLegacyRecordId,matchedLegacyName,distanceMeters,matchScore,matchReason,verifiedHotelName,verifiedCity,verifiedCountry,verifiedLatitude,verifiedLongitude,verifiedDedupeKey,promotionRiskNote
77,recLhRmVP4dU52YsG,Hotel Azteca de Oro,Mexicali,Mexico,32.6443536,-115.4675955,reckH50UsKbRdhYyy,Hotel Azteca De Oro,19,100,"Strong name similarity (100%), same country, 19m apart",Hotel Azteca de Oro,Mexicali,Mexico,32.6443536,-115.4675955,hotel azteca de oro|mexicali|mexico,High-confidence legacy census match; score meets promote threshold.
78,recLrqlMyGTncFgxj,Corona Hotel & Spa,Ensenada,Mexico,31.8562997,-116.619195,recbHzli5uNQ2NI5C,Corona Hotel & Spa,25,100,"Strong name similarity (100%), same country, 25m apart",Corona Hotel & Spa,Ensenada,Mexico,31.8562997,-116.619195,corona hotel & spa|ensenada|mexico,High-confidence legacy census match; score meets promote threshold.
79,recLsMvTYVeaG9Xv7,La Villa de San Quintin,San Quintin,Mexico,30.5573595,-115.9400802,recLX4uCIFXgVTlJZ,La Villa De San Quintin,3,100,"Strong name similarity (100%), same country, 3m apart",La Villa de San Quintin,San Quintin,Mexico,30.5573595,-115.9400802,la villa de san quintin|san quintin|mexico,High-confidence legacy census match; score meets promote threshold.
80,recLyZYeRvqDijVPd,Hotel Rias,Veracruz,Mexico,19.1826486,-96.1348352,recgWoSwn10Ra4Rjk,Hotel Rias,8,100,"Strong name similarity (100%), same country, 8m apart",Hotel Rias,Veracruz,Mexico,19.1826486,-96.1348352,hotel rias|veracruz|mexico,High-confidence legacy census match; score meets promote threshold.
81,recMAki972pQVQRmn,Hotel Azucenas,Oaxaca de Juarez,Mexico,17.0649134,-96.7291106,recdzyl66ocrtTTnG,Hotel Azucenas,1,100,"Strong name similarity (100%), same country, 1m apart",Hotel Azucenas,Oaxaca de Juarez,Mexico,17.0649134,-96.7291106,hotel azucenas|oaxaca de juarez|mexico,High-confidence legacy census match; score meets promote threshold.
82,recMQINu1WF1yOWtL,Hotel Casa Real,Poza Rica,Mexico,20.5275827,-97.4668852,rec5tKlBF3Nz6znSr,Hotel Casa Real,12,100,"Strong name similarity (100%), same country, 12m apart",Hotel Casa Real,Poza Rica,Mexico,20.5275827,-97.4668852,hotel casa real|poza rica|mexico,High-confidence legacy census match; score meets promote threshold.
83,recMTNO8YGOd2oI2k,Best Western Global Express,Veracruz,Mexico,19.1566098,-96.192999,recx19f6ctDCcfICg,Best Western Global Express,23,100,"Strong name similarity (100%), same country, 23m apart",Best Western Global Express,Veracruz,Mexico,19.1566098,-96.192999,best western global express|veracruz|mexico,High-confidence legacy census match; score meets promote threshold.
84,recMYtNBQSQavbBBJ,Presidente Intercontinental Puebla,Puebla,Mexico,19.0605185,-98.2208057,rececc1CD3eZKTH9r,InterContinental Presidente Puebla,68,100,"Strong name similarity (100%), same country, 68m apart",Presidente Intercontinental Puebla,Puebla,Mexico,19.0605185,-98.2208057,presidente intercontinental puebla|puebla|mexico,High-confidence legacy census match; score meets promote threshold.
85,recMoMdc07OPKYLZc,Hotel Bahía Huatulco,Santa María Huatulco,Mexico,15.762404,-96.1251624,recUhCuDPwh0T61GN,Hotel Bahia Huatulco,1,100,"Strong name similarity (100%), same country, 1m apart",Hotel Bahía Huatulco,Santa María Huatulco,Mexico,15.762404,-96.1251624,hotel bahia huatulco|santa maria huatulco|mexico,High-confidence legacy census match; score meets promote threshold.
86,recMqNFF6qkRcTZUI,Posada Real Puerto Escondido,Puerto Escondido,Mexico,15.8645955,-97.086122,recxb4BJiQ9ZWSart,Posada Real Puerto Escondido,13,100,"Strong name similarity (100%), same country, 13m apart",Posada Real Puerto Escondido,Puerto Escondido,Mexico,15.8645955,-97.086122,posada real puerto escondido|puerto escondido|mexico,High-confidence legacy census match; score meets promote threshold.
87,recNB7xI9tGUT63tE,Hotel Posada del Hidalgo,El Fuerte,MX,26.4218329,-108.6205199,recbTsvWKZmSz5pXP,Posada Del Hidalgo Hotel,47,100,"Strong name similarity (100%), same country, 47m apart",Hotel Posada del Hidalgo,El Fuerte,MX,26.4218329,-108.6205199,hotel posada del hidalgo|el fuerte|mx,High-confidence legacy census match; score meets promote threshold.
88,recNELeOhNvQkpq9u,Hotel Corintios,Los Mochis,MX,25.7895022,-108.9973791,recwdcLMF2rMBgCAp,Hotel Corintios,22,100,"Strong name similarity (100%), same country, 22m apart",Hotel Corintios,Los Mochis,MX,25.7895022,-108.9973791,hotel corintios|los mochis|mx,High-confidence legacy census match; score meets promote threshold.
89,recNcAelRr89J6y9l,Hotel Veracruz,Oaxaca de Juárez,Mexico,17.0708759,-96.717444,recE0E5a4VUOMwPoH,Hotel Veracruz,4,100,"Strong name similarity (100%), same country, 4m apart",Hotel Veracruz,Oaxaca de Juárez,Mexico,17.0708759,-96.717444,hotel veracruz|oaxaca de juarez|mexico,High-confidence legacy census match; score meets promote threshold.
90,recOPd3qILJuwz0AK,Hotel San Marcos,Culiacan,MX,24.8051572,-107.3947933,recxtLWYhXg1rLUoS,San Marcos Hotel,20,100,"Strong name similarity (100%), same country, 20m apart",Hotel San Marcos,Culiacan,MX,24.8051572,-107.3947933,hotel san marcos|culiacan|mx,High-confidence legacy census match; score meets promote threshold.
91,recOdSutt4VfVk2af,Hotel Ánuá,Oaxaca de Juárez,Mexico,17.0623656,-96.7264156,recB6hwkpTMMbbs4l,Hotel Anua,7,100,"Strong name similarity (100%), same country, 7m apart",Hotel Ánuá,Oaxaca de Juárez,Mexico,17.0623656,-96.7264156,hotel anua|oaxaca de juarez|mexico,High-confidence legacy census match; score meets promote threshold.
92,recOfdSXXbL5E5P77,Hotel del Gobernador,Mérida,MX,20.9693526,-89.6265363,rectcf0J7cTCaKEon,Hotel Del Gobernador,21,100,"Strong name similarity (100%), same country, 21m apart",Hotel del Gobernador,Mérida,MX,20.9693526,-89.6265363,hotel del gobernador|merida|mx,High-confidence legacy census match; score meets promote threshold.
93,recPHldPrCpybjV97,Hotel Privilege Aluxes,Isla Mujeres,Mexico,21.2578843,-86.7505739,rech82GkeK419UAed,Privilege Aluxes Hotel,44,100,"Strong name similarity (100%), same country, 44m apart",Hotel Privilege Aluxes,Isla Mujeres,Mexico,21.2578843,-86.7505739,hotel privilege aluxes|isla mujeres|mexico,High-confidence legacy census match; score meets promote threshold.
94,recPZfObunFpqrhWt,Hotel Villas Santa Ana,Boca del Rio,Mexico,19.1325669,-96.1063732,recsdVhlbhU9tThdS,Hotel Villas Santa Ana,31,100,"Strong name similarity (100%), same country, 31m apart",Hotel Villas Santa Ana,Boca del Rio,Mexico,19.1325669,-96.1063732,hotel villas santa ana|boca del rio|mexico,High-confidence legacy census match; score meets promote threshold.
95,recPtoV1li3ON2x1N,Beachscape Kin Ha Villas & Suites,Cancun,Mexico,21.1360619,-86.7537212,recDbFY5kl7mEEEtL,Beachscape Kin Ha Villas & Suites,45,100,"Strong name similarity (100%), same country, 45m apart",Beachscape Kin Ha Villas & Suites,Cancun,Mexico,21.1360619,-86.7537212,beachscape kin ha villas & suites|cancun|mexico,High-confidence legacy census match; score meets promote threshold.
96,recPyCk5L1cFcrTwq,Hotel Apolo Dorado,Chihuahua,Mexico,28.6355646,-106.0838466,recbaQDlYYWBdudqM,Hotel Apolo Dorado,14,100,"Strong name similarity (100%), same country, 14m apart",Hotel Apolo Dorado,Chihuahua,Mexico,28.6355646,-106.0838466,hotel apolo dorado|chihuahua|mexico,High-confidence legacy census match; score meets promote threshold.
97,recQOPc0yskYazfof,Hotel Kasino,Montemorelos,MX,25.1865735,-99.8345017,recexPga9iET2SifC,Hotel Kasino,9,100,"Strong name similarity (100%), same country, 9m apart",Hotel Kasino,Montemorelos,MX,25.1865735,-99.8345017,hotel kasino|montemorelos|mx,High-confidence legacy census match; score meets promote threshold.
98,recQUHR45DwViqr4q,Hotel Baluarte,Veracruz,Mexico,19.1992298,-96.1330542,recyIN3sTNTNigltI,Hotel Baluarte,31,100,"Strong name similarity (100%), same country, 31m apart",Hotel Baluarte,Veracruz,Mexico,19.1992298,-96.1330542,hotel baluarte|veracruz|mexico,High-confidence legacy census match; score meets promote threshold.
99,recQYbAc9Xm8vZ4Fa,Hotel Ambassador Merida,Mérida,MX,20.969318,-89.628038,recuuBpTYHpxEyNhO,Hotel Ambassador Merida,31,100,"Strong name similarity (100%), same country, 31m apart",Hotel Ambassador Merida,Mérida,MX,20.969318,-89.628038,hotel ambassador merida|merida|mx,High-confidence legacy census match; score meets promote threshold.
100,recQcJ54MjPLaaBnv,Hotel Las Margaritas Mérida,Mérida,Mexico,20.9858354,-89.6383689,recvELozgQ7RBwSuN,Hotel Las Margaritas Merida,19,100,"Strong name similarity (100%), same country, 19m apart",Hotel Las Margaritas Mérida,Mérida,Mexico,20.9858354,-89.6383689,hotel las margaritas merida|merida|mexico,High-confidence legacy census match; score meets promote threshold.
101,recQlCpHKIs6wlyQ4,Hotel Ziami,Veracruz,Mexico,19.1848493,-96.125592,recRlg5aksNdIPsCk,Hotel Ziami,20,100,"Strong name similarity (100%), same country, 20m apart",Hotel Ziami,Veracruz,Mexico,19.1848493,-96.125592,hotel ziami|veracruz|mexico,High-confidence legacy census match; score meets promote threshold.
102,recR8EoMAjgZpRAfh,Hotel Capri,León,Mexico,21.1209869,-101.6829478,rec6KwX66v8DLlHCq,Capri Hotel,25,100,"Strong name similarity (100%), same country, 25m apart",Hotel Capri,León,Mexico,21.1209869,-101.6829478,hotel capri|leon|mexico,High-confidence legacy census match; score meets promote threshold.
103,recRPNUPlTqLOOuNg,Hotel Santa Fe,Puerto Escondido,Mexico,15.857886,-97.0587503,reczeSIz3JMiTblQo,Hotel Santa Fe,8,100,"Strong name similarity (100%), same country, 8m apart",Hotel Santa Fe,Puerto Escondido,Mexico,15.857886,-97.0587503,hotel santa fe|puerto escondido|mexico,High-confidence legacy census match; score meets promote threshold.
104,recSEdorZxoW2xYNT,Sleep Inn Mazatlan,Mazatlan,Mexico,23.2838381,-106.444839,recRJCsqWdTRChk7s,Sleep Inn Mazatlan,21,100,"Strong name similarity (100%), same country, 21m apart",Sleep Inn Mazatlan,Mazatlan,Mexico,23.2838381,-106.444839,sleep inn mazatlan|mazatlan|mexico,High-confidence legacy census match; score meets promote threshold.
105,recSauPr7Bs6Q8TxW,Jungla Caribe,Playa del Carmen,Mexico,20.6257818,-87.0728757,recI8fFzNtJT0pftb,Jungla Caribe,48,100,"Strong name similarity (100%), same country, 48m apart",Jungla Caribe,Playa del Carmen,Mexico,20.6257818,-87.0728757,jungla caribe|playa del carmen|mexico,High-confidence legacy census match; score meets promote threshold.
106,recSnpXUUYzIxAzq7,The Royal Haciendas,Playa del Carmen,Mexico,20.6562966,-87.0425211,recsXkJMeyDFi0zGj,The Royal Haciendas,25,100,"Strong name similarity (100%), same country, 25m apart",The Royal Haciendas,Playa del Carmen,Mexico,20.6562966,-87.0425211,the royal haciendas|playa del carmen|mexico,High-confidence legacy census match; score meets promote threshold.
107,recStjvbLmEDxzhoC,HOTEL SAN ANGEL,San Luis Río Colorado,Mexico,32.4792809,-114.7699436,recw77NNy0ut4gnEx,Hotel San Angel,51,100,"Strong name similarity (100%), same country, 51m apart",HOTEL SAN ANGEL,San Luis Río Colorado,Mexico,32.4792809,-114.7699436,hotel san angel|san luis rio colorado|mexico,High-confidence legacy census match; score meets promote threshold.
108,recT9yv7La9vE7iZ7,Hotel Fiesta Versalles,Monterrey,Mexico,25.6716134,-100.3205489,recGl9In6F0dz3AN8,Hotel Fiesta Versalles,5,100,"Strong name similarity (100%), same country, 5m apart",Hotel Fiesta Versalles,Monterrey,Mexico,25.6716134,-100.3205489,hotel fiesta versalles|monterrey|mexico,High-confidence legacy census match; score meets promote threshold.
109,recTHi0MfwWQy6esC,Hotel Plaza Morelos,Toluca de Lerdo,Mexico,19.2916404,-99.6596507,recH084yzeMhxVrZS,Hotel Plaza Morelos,11,100,"Strong name similarity (100%), same country, 11m apart",Hotel Plaza Morelos,Toluca de Lerdo,Mexico,19.2916404,-99.6596507,hotel plaza morelos|toluca de lerdo|mexico,High-confidence legacy census match; score meets promote threshold.
110,recTXYupVZ5PvdsCB,Hotel Playa Mazatlan,Mazatlán,Mexico,23.2410996,-106.4505563,recrJjFwnHTOzN1w5,Hotel Playa Mazatlan,132,100,"Strong name similarity (100%), same country, 132m apart",Hotel Playa Mazatlan,Mazatlán,Mexico,23.2410996,-106.4505563,hotel playa mazatlan|mazatlan|mexico,High-confidence legacy census match; score meets promote threshold.
111,recTlwk5bCB1OkwC8,La Misión de Fray Diego,Mérida,Mexico,20.9680246,-89.6265227,recOF7ZWHJi8ZqApP,La Mision De Fray Diego,50,100,"Strong name similarity (100%), same country, 50m apart",La Misión de Fray Diego,Mérida,Mexico,20.9680246,-89.6265227,la mision de fray diego|merida|mexico,High-confidence legacy census match; score meets promote threshold.
