sourceRecordId,rawHotelName,rawCity,rawCountry,rawLatitude,rawLongitude,qualityTier,qualityScore,importBatchId
node/9359812718,Hotel Campestre La Toscana,,Colombia,4.8604626,-75.590188,medium,65,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9360952417,Hospedaje,,Colombia,-0.1705857,-74.7967288,medium,65,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9360981219,2-12 hotel,,Colombia,4.8654623,-75.6183871,high,85,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9360981220,Summer,Santa Rosa de Cabal,Colombia,4.8662711,-75.6192539,high,75,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9366282017,Santa Laura,,Colombia,5.7897855,-75.7874058,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9366282018,Hotel El Bohio,Jericó,Colombia,5.7901864,-75.7870194,high,100,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9366282217,Hotel Río Pedras,,Colombia,5.791097,-75.7861097,medium,60,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9366282317,Hotel y Restaurante La Casona,,Colombia,5.7919238,-75.7861074,medium,60,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9368956081,Hotel Tamana,,Colombia,4.9568507,-76.6054022,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9370335508,Zamia Hostel,Bucaramanga,Colombia,7.1103512,-73.1086351,high,75,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9371229917,Villa Palosanto,,Colombia,5.7887381,-75.775446,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9371400718,Casa Grande Hotel,,Colombia,5.7906408,-75.7859277,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9371401017,Hotel Portón Plaza,,Colombia,5.7917963,-75.7869559,high,85,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9374904317,Hotel Madre Laura,,Colombia,5.7890606,-75.7862261,high,85,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9374940417,Vista Hermosa,,Colombia,5.7781565,-75.7882627,medium,65,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9376928953,Casa Hotel Necoclí,,Colombia,8.4237117,-76.7871058,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9377983417,Key West Hostel,,Colombia,6.2459573,-75.5900142,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9380278617,Nodo Hostel,,Colombia,6.2129402,-75.5729499,medium,60,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9380654822,EcoHotel Rosario,,Colombia,10.1804529,-75.7417994,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9380793860,Hotel y Restaurante Gambita,,Colombia,5.9460732,-73.3434344,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9380837232,Hotel Las Palmeras,,Colombia,5.2477828,-74.2884471,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9395620417,Big V Raizal Home,,Colombia,12.5285245,-81.7117634,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9395674917,Hotel Oasis,,Colombia,6.1514108,-75.3735341,high,85,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9395710917,Hotel Aymara,,Colombia,6.1562134,-75.3707594,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9395730717,Hotel Portón Oriente,,Colombia,6.156855,-75.370305,medium,65,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9396980817,Hotel San Loma,,Colombia,6.1549348,-75.3705763,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9397037817,Los Molinos Hotel,,Colombia,6.1547541,-75.3707672,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9397037818,Hotel El Turista,,Colombia,6.1545066,-75.3706194,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9397835217,Hotel Dorado,,Colombia,6.1516988,-75.3743958,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9400962717,Guadalupe BGA,,Colombia,7.1069754,-73.1208535,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9400962817,Hotel Palmeiras,,Colombia,7.1080282,-73.1197341,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9401367617,Hotel Veracruz Real,,Colombia,7.1087468,-73.1194456,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9402657119,Sol y luna,,Colombia,3.412979,-76.5143445,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9402993485,Zugi Inn,Leticia,Colombia,-4.2007226,-69.9365051,high,85,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9403940919,Puerta de Luna,,Colombia,7.0643752,-73.166458,medium,60,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9403941018,Hotel Riviera,,Colombia,7.0653263,-73.1664083,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9403975217,Villa de Ensueño,,Colombia,7.0655195,-73.1695231,medium,60,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9404027559,Hotel Maltería Plaza,,Colombia,5.0380353,-75.4251123,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9404090828,Hotel Carare Plaza,,Colombia,6.3146001,-73.9482645,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9404656163,Plaza hotel norte,,Colombia,3.4759337,-76.5149904,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9406270517,Hotel & Restaurante Las Nieves,,Colombia,7.0671743,-73.1697671,high,85,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9406270717,Girón Chill Out Hotel,,Colombia,7.0689497,-73.1688614,high,85,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9406270718,Hospedaje Villas del Poblado,,Colombia,7.0742188,-73.1687678,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9406270719,Hotel B&G,,Colombia,7.0742344,-73.1690372,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9408693318,Hotel La Fuente,,Colombia,7.2647175,-73.1498392,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9409001618,Magestic Inn,,Colombia,7.1219326,-73.1252106,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9409001717,Hospedaje el Gran Marqués,,Colombia,7.1228075,-73.1253544,medium,60,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9409001817,Hotel Jerusalen,,Colombia,7.122717,-73.1255444,medium,60,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9409001818,Hotel Carolina,,Colombia,7.1225256,-73.1254685,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9410553317,Clandestino,,Colombia,11.2528706,-73.5577557,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9411046917,Hotel Mansión Real,,Colombia,7.1225614,-73.1247576,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9411046918,Hotel Nuevo Floridablanca,,Colombia,7.1227746,-73.1242239,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9411046919,Hotel Tayrona,,Colombia,7.122887,-73.1240163,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9411046920,Hospedaje Las 3 Margaritas,,Colombia,7.1230974,-73.1232922,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9411047017,Hotel Tachiras,,Colombia,7.1228306,-73.1241329,medium,60,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9411047018,Kia Hotel,,Colombia,7.1232311,-73.1233741,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9411047117,Hotel Los Milagros,,Colombia,7.1229763,-73.1238144,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9411047118,Hotel Magdalena Centro,,Colombia,7.1231189,-73.1235298,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9411047119,Hotel El Sueño,,Colombia,7.1230425,-73.1233601,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9411047417,Hospedaje JC,,Colombia,7.1231448,-73.1231334,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9411190217,Hotel Morgan,,Colombia,7.1195836,-73.1239223,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9411573917,Hospedaje Los Motoristas,Picateña,Colombia,4.3982508,-75.142495,high,75,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9412891742,Hotel La Castellana,Cimitarra,Colombia,6.3122259,-73.9465689,high,75,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9413295151,Finca Turistica Villa Sofia,,Colombia,4.073433,-73.7091856,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9413661966,Hotel Central El Yopal,,Colombia,5.3484407,-72.4018785,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9413661967,Hotel Haybore,,Colombia,5.3484398,-72.4017104,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9413661968,Hotel Dandy,,Colombia,5.3486056,-72.4014903,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9413746117,Hotel Castillo Plaza,,Colombia,7.1211976,-73.1267477,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9413826865,Hotel Aristi,,Colombia,5.3479832,-72.4016518,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9413826866,La Posada Llanera Hotel G.P.C.,,Colombia,5.34782,-72.401574,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9413826867,Hotel La Posada Casa Grande,,Colombia,5.3482255,-72.401614,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9414124094,Hotel Estefany,,Colombia,5.3229673,-72.4038023,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9414124095,Hotel Nuevo Habitat,,Colombia,5.3212875,-72.4029386,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9414124096,Hotel Y Residencias D.K.Ch.,,Colombia,5.3186141,-72.3979014,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9414124097,Hotel Maria Helena,,Colombia,5.3189012,-72.3958153,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9414124098,Hotel Manguare,,Colombia,5.3488032,-72.3947599,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9414124099,Hotel Nicolle,,Colombia,5.3442613,-72.3899487,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9414124100,Hotel Holiday Inn Express,,Colombia,5.3464391,-72.3899728,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9414124101,Hotel Manare Real,,Colombia,5.3355566,-72.382472,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9414124102,Hotel Manare Real,,Colombia,5.3361374,-72.3830373,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9414124103,Hospederia Marenos,,Colombia,5.3488132,-72.3960487,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9414124104,Hotel El Jardin,,Colombia,5.3517214,-72.3975688,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9414124105,Hotel Boutique Osborne,,Colombia,5.3492258,-72.3975004,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9414124106,Hotel Casa Morales,,Colombia,5.3499949,-72.3978565,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9414124107,Hotel Sol De Piedemonte,,Colombia,5.3499722,-72.3990212,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9414124108,Hotel Hostal Del Parque,,Colombia,5.3488333,-72.4007187,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9414174411,Hospedaje Rusio Moro,,Colombia,5.3370788,-72.3910712,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9414174412,Hotel Restaurante Caporales,,Colombia,5.3367744,-72.3903349,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9414174413,Hotel La Posada De Kevin,,Colombia,5.3362552,-72.3889711,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9414174414,Hotel La Posada De Kevin,,Colombia,5.3359262,-72.389628,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9414174415,Hotel El Gaban del Llano,,Colombia,5.3339809,-72.3930909,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9414174416,Hotel Azul,,Colombia,5.3314913,-72.3937628,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9414322617,Hotel La Capotera,,Colombia,5.3347981,-72.389494,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9414322618,Hotel Emporio Llanero,,Colombia,5.3343229,-72.3969787,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9414322619,Hotel Emporio Real,,Colombia,5.3343507,-72.3968916,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9414322620,Hotel Capitolio De Los Llanos Yopal,,Colombia,5.3337785,-72.3990971,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9414322621,Hotel Villas Del Prado,,Colombia,5.3340692,-72.3991152,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9414322622,Hotel El Transportador La 25,,Colombia,5.3322824,-72.4005434,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9414322624,Hotel Millenium Del Llano,,Colombia,5.3291017,-72.3956068,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9414322625,Hospedaje Muñoz,,Colombia,5.3154173,-72.4039672,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9414322626,Hotel Los Angelos,,Colombia,5.3302808,-72.4078725,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9414322627,Hotel Dagmara,,Colombia,5.3273164,-72.406349,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9414322628,Hotel Villamaria de la 30 del Llano,,Colombia,5.326148,-72.4043213,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9414322629,Hotel El Descanso Del Rey,,Colombia,5.3254163,-72.404163,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9414322630,Hotel Alcaravan Yopal,,Colombia,5.3255765,-72.4048242,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9414322631,Hotel Horeb De La 32,,Colombia,5.3239798,-72.4038224,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9414336766,Hotel Capitals,,Colombia,5.3406104,-72.3975005,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9414336767,Hotel Cristal Oro,,Colombia,5.3407475,-72.3975799,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9414336768,Hotel Casanare Royal,,Colombia,5.3398736,-72.3993773,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9414336770,Hotel Terranova Apartahotel,,Colombia,5.339101,-72.3990129,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9414336771,Hotel Granada Plaza Yopal,,Colombia,5.3404755,-72.3977347,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9414336772,Hotel Sophia Real,,Colombia,5.3376562,-72.3952114,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9414336773,Hotel Quitián,,Colombia,5.3398598,-72.3952775,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9414336774,Hotel Colonial La Veinte,,Colombia,5.338794,-72.3953424,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9414336775,Hospederia Atalayas,,Colombia,5.3351271,-72.3945515,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9414336776,Hotel Las Americas Jc,,Colombia,5.3367208,-72.395419,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9414336777,Hotel La Voragine Yopal,,Colombia,5.3366822,-72.392478,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9414336778,Hotel Concord,,Colombia,5.336287,-72.3912348,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9415579174,Hotel Continental Royal,,Colombia,5.3444114,-72.3988845,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9415579175,Hotel Milan del Llano,,Colombia,5.3426539,-72.3975801,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9415579176,Hotel Acuarios Yopal,,Colombia,5.3428599,-72.3993303,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9415579177,Hotel Iguazu Yopal,,Colombia,5.3438905,-72.4007995,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9415594340,Hotel Descanso Llanero,,Colombia,5.3433973,-72.3979785,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9415594341,Hotel Cartago,,Colombia,5.3442365,-72.3984397,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9415594342,Hotel Denver,,Colombia,5.3429302,-72.3958458,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9415594343,Hotel Casa David II,,Colombia,5.3431724,-72.3974605,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9415594344,Hotel Quince Real,,Colombia,5.3436048,-72.3965864,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9415594345,Hotel Imperial Park,,Colombia,5.340658,-72.4001954,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9415671005,Hotel Orinoquia Real,,Colombia,5.3444098,-72.4017829,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9415671006,Hotel Las Villas,,Colombia,5.3454938,-72.4001021,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9415671007,Hotel Nogal De La 20,,Colombia,5.3458519,-72.3994951,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9415671008,Eco Hotel Arrebol,,Colombia,5.3446036,-72.4003493,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9415671009,Hotel Castillo Real De Yopal,,Colombia,5.3451872,-72.3999491,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9415671010,Hotel Nuevo Castillo,,Colombia,5.3452353,-72.3999787,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9415671011,Hotel Casimena,,Colombia,5.3446375,-72.3996158,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9415671012,Hotel Moramay,,Colombia,5.345281,-72.4009876,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9415671013,Hotel Colombia,,Colombia,5.3450758,-72.3998553,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9415671014,Hotel Palmares Yopal,,Colombia,5.3445824,-72.399892,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9415671015,Hotel Los Rosales,,Colombia,5.3448363,-72.4012564,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9415671016,Hotel La Floresta,,Colombia,5.3455204,-72.4005888,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9415671217,Hotel Los Angeles De Yopal,,Colombia,5.3453946,-72.4004072,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9415671218,Hotel Costa Del Rio,,Colombia,5.3467666,-72.4019885,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9415671219,Hotel Los Nutibaras,,Colombia,5.346978,-72.402183,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9415671220,Hotel Country,,Colombia,5.3480945,-72.4022739,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9415682208,Hotel China,,Colombia,5.3391058,-72.3954687,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9415709818,Hostal Ay Si Si,,Colombia,5.3480957,-72.4001064,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9415709819,Hotel La Casa De Juan,,Colombia,5.3474472,-72.3985059,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9415709820,Hotel Los Virreyes Yopal,,Colombia,5.3476437,-72.4004548,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9415709821,Hotel Hostal San Pablo,,Colombia,5.3483547,-72.4006228,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9415709822,Hotel La Quinta Estación,,Colombia,5.347828,-72.3995907,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9415709823,Hotel Hostal El Eden Yopal,,Colombia,5.3466225,-72.4004627,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9415709824,Hotel Embajador Yopal,,Colombia,5.3476011,-72.4005399,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9415709825,Hotel Canaguay,,Colombia,5.3480544,-72.4002029,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9415727205,Hotel Camoruco,,Colombia,5.3493275,-72.3988956,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9415727206,Hotel Canacabare Plaza,,Colombia,5.3471831,-72.3971691,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9415727207,Hotel Brisas Del Bonaire,,Colombia,5.3481748,-72.4000361,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9415727208,Hotel El Flor Amarillo,,Colombia,5.3485818,-72.3983869,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9415727209,Hotel Las Acacias Doña Lucila,,Colombia,5.3485463,-72.3988576,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9415727210,Hotel Glorias Patria,,Colombia,5.3491339,-72.3978308,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9415727211,Hotel Casanare,,Colombia,5.3470694,-72.4019744,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9416265218,Hotel Villamayor Cabecera,,Colombia,7.1165637,-73.1148927,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9416635117,Hospedaje La Villa,,Colombia,6.9849862,-73.0519901,medium,60,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9416635217,Hospedaje La Quinta,,Colombia,6.9852036,-73.0520559,medium,60,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9416635517,Hospedaje La Molienda,,Colombia,6.9856275,-73.0520528,medium,60,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9416635518,Hotel La Posada Central Park,,Colombia,6.9858886,-73.0513405,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9416762417,Posada Don Chepe,,Colombia,6.5522622,-73.1266077,medium,60,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9419466998,Solari,,Colombia,4.2063642,-74.64229,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9419467107,Hotel Miami,,Colombia,4.2063463,-74.6410409,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9419470083,Villa Quindio,,Colombia,4.532208,-75.7321163,medium,65,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9419540218,Hotel Piedecuesta Plaza,,Colombia,6.9864267,-73.0486738,high,85,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9419540221,Green Door,,Colombia,6.5528281,-73.1289681,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9419540222,Agualuna,,Colombia,6.5544445,-73.1342269,medium,60,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9419540918,Hotel Alcantuz,,Colombia,6.5525139,-73.1322592,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9419540919,Hotel boutique El Campanario,,Colombia,6.5557596,-73.1336378,medium,60,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9419541117,Hostal El Castillo Inn,,Colombia,6.552723,-73.1287364,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9419541217,Hostal Isla Señorial,,Colombia,6.5547139,-73.1310514,high,85,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9419675917,Adventure Hostel,,Colombia,6.5557327,-73.1322344,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9419676017,Hotel Santander Alemán,,Colombia,6.553396,-73.1293275,high,85,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9419703217,Trip Monkey Hostel,,Colombia,6.551852,-73.1281707,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9420993718,La Casona Don Juan,,Colombia,6.5535182,-73.1323391,high,85,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9421373917,Mirador,,Colombia,6.5553379,-73.1364998,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9421374017,Hotel Sanandresito Plaza,,Colombia,6.5556969,-73.1356987,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9421810108,Casa de campo los cactus,,Colombia,3.2301718,-75.153076,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9421919118,Hotel Cacique Dorado,,Colombia,6.5518908,-73.1291369,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9424052418,Hotel Monterrey,,Colombia,6.5566338,-73.114289,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9424052517,Hotel Marel Campestre,,Colombia,6.557014,-73.1150189,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9424052617,Hotel Portón San Gil,,Colombia,6.5561862,-73.1135849,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9425595425,Portal de los Andes,,Colombia,4.6329892,-74.0898634,high,85,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9425606394,Clarion sabana rk,,Colombia,4.9016271,-74.0294294,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9426206717,Trip Monkey,,Colombia,4.6487355,-74.0567613,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9426898402,La Santamaría,,Colombia,4.5735032,-75.7410788,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9427034217,Maceo 55,,Colombia,4.6410093,-74.0621356,medium,60,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9428209920,Misiá Custodia Hotel Boutique,,Colombia,6.6780427,-73.2393392,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9429858018,Hotel Campestre El Sanctuario,,Colombia,6.631467,-73.1789297,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9429858118,Casa Hotel El Márquez,,Colombia,6.5561246,-73.1365168,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9432256717,Santa Monica Hotel,,Colombia,6.6071223,-73.0689365,medium,60,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9432344517,Hotel Colonial Vizcaya,Curití,Colombia,6.6067919,-73.0687421,high,85,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9432344518,Hotel Campestre La Loma,,Colombia,6.6009122,-73.06847,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9432345817,Hotel Villa Leticia,,Colombia,6.6013238,-73.066858,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9434344617,Hostal mi bello paraíso,,Colombia,6.6082453,-73.0701675,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9434344717,Hospedaje Ave,,Colombia,6.6070911,-73.0700464,high,70,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9435114344,Bambu,,Colombia,4.572232,-75.7439469,medium,55,osm-colombia-hotel-focused-choice-cala-2026-05-20
node/9435433017,Rancho Baru,,Colombia,5.5833461,-67.7467799,medium,65,osm-colombia-hotel-focused-choice-cala-2026-05-20
