applyRank,candidateRecordId,osmName,osmCity,osmCountry,osmLatitude,osmLongitude,matchedLegacyRecordId,matchedLegacyName,distanceMeters,matchScore,matchReason,verifiedHotelName,verifiedCity,verifiedCountry,verifiedLatitude,verifiedLongitude,verifiedDedupeKey,promotionRiskNote
77,recbselOCeGQrWVmJ,Hotel Santorini & Resort,Santa Marta,Colombia,11.1436402,-74.225417,recd7ub8ZR4mdrv7o,Santorini Hotel & Resort,6,100,"Strong name similarity (100%), same country, 6m apart",Hotel Santorini & Resort,Santa Marta,Colombia,11.1436402,-74.225417,hotel santorini & resort|santa marta|colombia,High-confidence legacy census match; score meets promote threshold.
78,reccs6sxR2BWvBQFS,Diez Hotel Categoría Colombia,Medellín,Colombia,6.208985,-75.5652225,recwtkbPXNlemNrZJ,Hotel Diez Categoria Colombia,28,100,"Strong name similarity (100%), same country, 28m apart",Diez Hotel Categoría Colombia,Medellín,Colombia,6.208985,-75.5652225,diez hotel categoria colombia|medellin|colombia,High-confidence legacy census match; score meets promote threshold.
79,reccvWG1G7LeGbbCA,Bastión Luxury Hotel,Cartagena de Indias,Colombia,10.4270531,-75.5488118,recX5adlTAL4Qp8j3,Bastion Luxury Hotel,27,100,"Strong name similarity (100%), same country, 27m apart",Bastión Luxury Hotel,Cartagena de Indias,Colombia,10.4270531,-75.5488118,bastion luxury hotel|cartagena de indias|colombia,High-confidence legacy census match; score meets promote threshold.
80,recd3hhjmBMte3C68,Hotel San Pedro del Fuerte,Medellín,Colombia,6.2561654,-75.5986611,recrZ3Sg1nr20aI7A,San Pedro Del Fuerte Hotel,20,100,"Strong name similarity (100%), same country, 20m apart",Hotel San Pedro del Fuerte,Medellín,Colombia,6.2561654,-75.5986611,hotel san pedro del fuerte|medellin|colombia,High-confidence legacy census match; score meets promote threshold.
81,recdBlfK4QvnKVQmJ,La Campana Hotel Boutique,Medellín,Colombia,6.2117068,-75.5626605,recUwYIxcAaEngISj,La Campana Hotel Boutique,5,100,"Strong name similarity (100%), same country, 5m apart",La Campana Hotel Boutique,Medellín,Colombia,6.2117068,-75.5626605,la campana hotel boutique|medellin|colombia,High-confidence legacy census match; score meets promote threshold.
82,rechHElI3pychRaBi,Hotel Imperio Real,Pereira,Colombia,4.8142754,-75.6986464,rectuK4oVbuntoplC,Hotel Imperio Real,2,100,"Strong name similarity (100%), same country, 2m apart",Hotel Imperio Real,Pereira,Colombia,4.8142754,-75.6986464,hotel imperio real|pereira|colombia,High-confidence legacy census match; score meets promote threshold.
83,reckbR4XRQTYOldNe,Hotel Chicó 97,Bogotá D.C.,Colombia,4.6809354,-74.0461394,reczpiSWB3AHLUlei,Hotel Chico 97,4,100,"Strong name similarity (100%), same country, 4m apart",Hotel Chicó 97,Bogotá D.C.,Colombia,4.6809354,-74.0461394,hotel chico 97|bogota d.c.|colombia,High-confidence legacy census match; score meets promote threshold.
84,reckfuDgQ6S3Ia1ji,Top Deck Hotel,Pereira,Colombia,4.8022097,-75.6917599,reccrirIaOtWlz614,Top Deck Hotel,5,100,"Strong name similarity (100%), same country, 5m apart",Top Deck Hotel,Pereira,Colombia,4.8022097,-75.6917599,top deck hotel|pereira|colombia,High-confidence legacy census match; score meets promote threshold.
85,recp3r0n2hjbJJ7b3,Four Seasons Hotel Casa Medina Bogota,Bogotá,Colombia,4.6524017,-74.0564667,recyIWIRRo9ozBN5E,Four Seasons Hotel Casa Medina Bogota,4,100,"Strong name similarity (100%), same country, 4m apart",Four Seasons Hotel Casa Medina Bogota,Bogotá,Colombia,4.6524017,-74.0564667,four seasons hotel casa medina bogota|bogota|colombia,High-confidence legacy census match; score meets promote threshold.
86,recpAulJcJQLMYpKR,Cali Marriott Hotel,Cali,Colombia,3.4557176,-76.5360807,rec0ktRzhOW8OaYwn,Cali Marriott Hotel,22,100,"Strong name similarity (100%), same country, 22m apart",Cali Marriott Hotel,Cali,Colombia,3.4557176,-76.5360807,cali marriott hotel|cali|colombia,High-confidence legacy census match; score meets promote threshold.
87,recq2UJ3MbPSyNcOi,Hotel San José Plaza,Bucaramanga,Colombia,7.1084328,-73.1179908,rec07hHA9DxXuyPj2,Hotel San Jose Plaza,39,100,"Strong name similarity (100%), same country, 39m apart",Hotel San José Plaza,Bucaramanga,Colombia,7.1084328,-73.1179908,hotel san jose plaza|bucaramanga|colombia,High-confidence legacy census match; score meets promote threshold.
88,recuNnbK0PdHZOWh2,Hotel Bucaramanga Plaza,Bucaramanga,Colombia,7.1080447,-73.1185682,rec9lCZGo6f7EM6BR,Hotel Bucaramanga Plaza,3,100,"Strong name similarity (100%), same country, 3m apart",Hotel Bucaramanga Plaza,Bucaramanga,Colombia,7.1080447,-73.1185682,hotel bucaramanga plaza|bucaramanga|colombia,High-confidence legacy census match; score meets promote threshold.
89,recvC8rNm9qgiWchL,Hotel Saraje,San Juan Del Cesar,Colombia,10.7677382,-73.0107053,recYN8Mvp50ut8OAm,Hotel Saraje,10,100,"Strong name similarity (100%), same country, 10m apart",Hotel Saraje,San Juan Del Cesar,Colombia,10.7677382,-73.0107053,hotel saraje|san juan del cesar|colombia,High-confidence legacy census match; score meets promote threshold.
90,rec0BnlB2dMTJmZq2,Terra Biohotel,,Colombia,6.2407543,-75.5825305,recpfSc3iJa3YNmTg,Terra Biohotel,7,90,"Strong name similarity (100%), same country, 7m apart",Terra Biohotel,,Colombia,6.2407543,-75.5825305,terra biohotel|6.2408|-75.5825,High-confidence legacy census match; score meets promote threshold.
91,rec0veRCJgq5w2Byv,Las Balsas,Villa La Angostura,Argentina,-40.7798718,-71.6291105,recU934lRyGqDlC1Q,Las Balsas,14,100,"Strong name similarity (100%), same country, 14m apart",Las Balsas,Villa La Angostura,Argentina,-40.7798718,-71.6291105,las balsas|villa la angostura|argentina,High-confidence legacy census match; score meets promote threshold.
92,rec1gzQJEDaD7EKR9,Grand Hotel Santa Teresita,Mar del Plata,Argentina,-38.073577,-57.5479219,recGgdJEcY4h5703k,Grand Hotel Santa Teresita,9,100,"Strong name similarity (100%), same country, 9m apart",Grand Hotel Santa Teresita,Mar del Plata,Argentina,-38.073577,-57.5479219,grand hotel santa teresita|mar del plata|argentina,High-confidence legacy census match; score meets promote threshold.
93,rec2rYek14G7iZr3v,Hotel Antártida Argentina,Ushuaia,Argentina,-54.8049901,-68.3017085,recn75zljtZ4hx5Y8,Hotel Antartida Argentina,14,100,"Strong name similarity (100%), same country, 14m apart",Hotel Antártida Argentina,Ushuaia,Argentina,-54.8049901,-68.3017085,hotel antartida argentina|ushuaia|argentina,High-confidence legacy census match; score meets promote threshold.
94,rec3aXeB3G4gZK68n,Kenton Palace Hotel,San Carlos de Bariloche,Argentina,-41.1350685,-71.3097313,recTSwfv4JxCwCmoV,Kenton Palace Hotel,26,100,"Strong name similarity (100%), same country, 26m apart",Kenton Palace Hotel,San Carlos de Bariloche,Argentina,-41.1350685,-71.3097313,kenton palace hotel|san carlos de bariloche|argentina,High-confidence legacy census match; score meets promote threshold.
95,rec4Pm2azukeq4bXo,Amérian Río Gallegos Apart & Suites,Río Gallegos,Argentina,-51.6220557,-69.2161247,recpDhaYeDDCWu8I3,Amerian Rio Gallegos Apart & Suites,17,100,"Strong name similarity (100%), same country, 17m apart",Amérian Río Gallegos Apart & Suites,Río Gallegos,Argentina,-51.6220557,-69.2161247,amerian rio gallegos apart & suites|rio gallegos|argentina,High-confidence legacy census match; score meets promote threshold.
96,rec4Vf5VIBqUW7gJg,Hotel Marconi,Resistencia,Argentina,-27.4497922,-58.9912399,recVwsqA0aT4JMUL5,Hotel Marconi,6,100,"Strong name similarity (100%), same country, 6m apart",Hotel Marconi,Resistencia,Argentina,-27.4497922,-58.9912399,hotel marconi|resistencia|argentina,High-confidence legacy census match; score meets promote threshold.
97,rec4gmF8DoKFbZ0rw,Hotel Iruña,Mar del Plata,Argentina,-37.9993934,-57.542141,rectfC4FzGazlm3I9,Hotel Iruna,6,100,"Strong name similarity (100%), same country, 6m apart",Hotel Iruña,Mar del Plata,Argentina,-37.9993934,-57.542141,hotel iruna|mar del plata|argentina,High-confidence legacy census match; score meets promote threshold.
98,rec5oVh5KouV2bwE8,Hotel Punto Cero,Neuquén,Argentina,-38.9573702,-68.0595778,recKtFOQ9N2Li496Q,Hotel Punto Cero,18,100,"Strong name similarity (100%), same country, 18m apart",Hotel Punto Cero,Neuquén,Argentina,-38.9573702,-68.0595778,hotel punto cero|neuquen|argentina,High-confidence legacy census match; score meets promote threshold.
99,rec5rR5geh30vD7rz,Unit Hotel Santa Rosa,Santa Rosa,Argentina,-36.6252203,-64.2811301,recZfCm9Ttco9Uzr8,Hotel Unit Santa Rosa,12,100,"Strong name similarity (100%), same country, 12m apart",Unit Hotel Santa Rosa,Santa Rosa,Argentina,-36.6252203,-64.2811301,unit hotel santa rosa|santa rosa|argentina,High-confidence legacy census match; score meets promote threshold.
100,rec6QYw8AhW6s52kN,Poramba Hostel,Puerto Iguazú,Argentina,-25.59595,-54.5676284,recmhwTEU8TCvmeqB,Poramba Hostel,7,100,"Strong name similarity (100%), same country, 7m apart",Poramba Hostel,Puerto Iguazú,Argentina,-25.59595,-54.5676284,poramba hostel|puerto iguazu|argentina,High-confidence legacy census match; score meets promote threshold.
101,rec8N0W79TMzk3RRo,Residencial Los Andes,San Salvador de Jujuy,Argentina,-24.1935601,-65.2990301,rec8fwIXUI5DpBVK7,Residencial Los Andes,16,100,"Strong name similarity (100%), same country, 16m apart",Residencial Los Andes,San Salvador de Jujuy,Argentina,-24.1935601,-65.2990301,residencial los andes|san salvador de jujuy|argentina,High-confidence legacy census match; score meets promote threshold.
102,rec9W2gDzu5MjW8NL,Hostal del Bosque,Ushuaia,Argentina,-54.803926,-68.3104278,rec5mzc4QmLUCR8B8,Hostal Del Bosque,3,100,"Strong name similarity (100%), same country, 3m apart",Hostal del Bosque,Ushuaia,Argentina,-54.803926,-68.3104278,hostal del bosque|ushuaia|argentina,High-confidence legacy census match; score meets promote threshold.
103,rec9ZtCRU1oQVWZnm,El Olivo Hotel,Neuquén,Argentina,-38.9553356,-68.1066555,rechNR7gtPI7RYbca,El Olivo Hotel,11,100,"Strong name similarity (100%), same country, 11m apart",El Olivo Hotel,Neuquén,Argentina,-38.9553356,-68.1066555,el olivo hotel|neuquen|argentina,High-confidence legacy census match; score meets promote threshold.
104,rec9eH4lNRFD8K3OZ,Hotel Almería,Salta,Argentina,-24.7885284,-65.405193,rec5SN1PB7FDYyu6I,Almeria Hotel,21,100,"Strong name similarity (100%), same country, 21m apart",Hotel Almería,Salta,Argentina,-24.7885284,-65.405193,hotel almeria|salta|argentina,High-confidence legacy census match; score meets promote threshold.
105,recAviiAXgvfVPvSI,Amérian Córdoba Park Hotel,Córdoba,Argentina,-31.4205356,-64.1882069,recxSQ1ws25s3y5wr,Amerian Cordoba Park Hotel,14,100,"Strong name similarity (100%), same country, 14m apart",Amérian Córdoba Park Hotel,Córdoba,Argentina,-31.4205356,-64.1882069,amerian cordoba park hotel|cordoba|argentina,High-confidence legacy census match; score meets promote threshold.
106,recB3nI0av6It5FVj,Hotel Mónaco,Ushuaia,Argentina,-54.8092459,-68.3166583,recIVKbPqBnyWEaDq,Hotel Monaco,3,100,"Strong name similarity (100%), same country, 3m apart",Hotel Mónaco,Ushuaia,Argentina,-54.8092459,-68.3166583,hotel monaco|ushuaia|argentina,High-confidence legacy census match; score meets promote threshold.
107,recB59rOJCHrZ1NSv,Hotel Tolosa,Puerto Madryn,Argentina,-42.7657193,-65.037816,recyks4vIu3tsOIMN,Tolosa Hotel,17,100,"Strong name similarity (100%), same country, 17m apart",Hotel Tolosa,Puerto Madryn,Argentina,-42.7657193,-65.037816,hotel tolosa|puerto madryn|argentina,High-confidence legacy census match; score meets promote threshold.
108,recBfqzvIY9oPutlG,Neuquén Tower Hotel,Neuquén,Argentina,-38.9509467,-68.0615805,rec9gto9uQeokiETQ,Neuquen Tower Hotel,22,100,"Strong name similarity (100%), same country, 22m apart",Neuquén Tower Hotel,Neuquén,Argentina,-38.9509467,-68.0615805,neuquen tower hotel|neuquen|argentina,High-confidence legacy census match; score meets promote threshold.
109,recBmMejTWdkzqzOr,La Cabaña Hostería,Puerto Iguazú,Argentina,-25.5967734,-54.583667,recDeOEYHb0DuBOP6,Hosteria La Cabana,42,100,"Strong name similarity (100%), same country, 42m apart",La Cabaña Hostería,Puerto Iguazú,Argentina,-25.5967734,-54.583667,la cabana hosteria|puerto iguazu|argentina,High-confidence legacy census match; score meets promote threshold.
110,recBokBIxkZDS0Ycy,Hotel Santiago,Córdoba,Argentina,-31.4162548,-64.1768072,recESbqPUfCeEh64E,Hotel Santiago,24,100,"Strong name similarity (100%), same country, 24m apart",Hotel Santiago,Córdoba,Argentina,-31.4162548,-64.1768072,hotel santiago|cordoba|argentina,High-confidence legacy census match; score meets promote threshold.
111,recBxwohhy6ymNPCv,Residencial San Carlos,san Salvador de Jujuy,Argentina,-24.1936138,-65.2993004,recy0P87EKioxGHqh,Residencial San Carlos,4,100,"Strong name similarity (100%), same country, 4m apart",Residencial San Carlos,san Salvador de Jujuy,Argentina,-24.1936138,-65.2993004,residencial san carlos|san salvador de jujuy|argentina,High-confidence legacy census match; score meets promote threshold.
112,recC9HdL50AksG0gq,Gran Hotel Skorpios,Mar del Plata,Argentina,-37.9937096,-57.5486391,recBNl99siZ1dZvOc,Gran Hotel Skorpios,13,100,"Strong name similarity (100%), same country, 13m apart",Gran Hotel Skorpios,Mar del Plata,Argentina,-37.9937096,-57.5486391,gran hotel skorpios|mar del plata|argentina,High-confidence legacy census match; score meets promote threshold.
113,recD69vg72AQ6JmQ3,Hotel Francia,San Miguel de Tucumán,Argentina,-26.8324319,-65.2039209,reciLjjC7gcc8rnI9,Hotel Francia,48,100,"Strong name similarity (100%), same country, 48m apart",Hotel Francia,San Miguel de Tucumán,Argentina,-26.8324319,-65.2039209,hotel francia|san miguel de tucuman|argentina,High-confidence legacy census match; score meets promote threshold.
114,recDRfAuH95t4RyfF,Hotel Campanilla,Ushuaia,Argentina,-54.8313545,-68.352537,recAblOdYThemfjq8,Hotel Campanilla,19,100,"Strong name similarity (100%), same country, 19m apart",Hotel Campanilla,Ushuaia,Argentina,-54.8313545,-68.352537,hotel campanilla|ushuaia|argentina,High-confidence legacy census match; score meets promote threshold.
115,recEHmJ7xqQW9R7fL,Hotel Guerrero,Mar del Plata,Argentina,-37.999343,-57.5423519,recvBsMivmmXN2UfY,Hotel Guerrero,5,100,"Strong name similarity (100%), same country, 5m apart",Hotel Guerrero,Mar del Plata,Argentina,-37.999343,-57.5423519,hotel guerrero|mar del plata|argentina,High-confidence legacy census match; score meets promote threshold.
116,recEkdRdLs1HYnVb3,Hotel Tunqueley,San Martín de los Andes,Argentina,-40.1556884,-71.3502979,rec7sU9CfU26dn7bv,Hotel Tunqueley,21,100,"Strong name similarity (100%), same country, 21m apart",Hotel Tunqueley,San Martín de los Andes,Argentina,-40.1556884,-71.3502979,hotel tunqueley|san martin de los andes|argentina,High-confidence legacy census match; score meets promote threshold.
117,recFgYUQ1hv0gK1ER,Sent Calafate,El Calafate,Argentina,-50.3364635,-72.2498245,recfGNHFDKGoJcxmg,Sent Calafate,18,100,"Strong name similarity (100%), same country, 18m apart",Sent Calafate,El Calafate,Argentina,-50.3364635,-72.2498245,sent calafate|el calafate|argentina,High-confidence legacy census match; score meets promote threshold.
118,recH4GLQTxBTGzuTR,Hotel Nuevo Castillo,Mendoza,Argentina,-32.8873066,-68.8460191,recQbeF7zVSTDUFOg,Nuevo Castillo Hotel,25,100,"Strong name similarity (100%), same country, 25m apart",Hotel Nuevo Castillo,Mendoza,Argentina,-32.8873066,-68.8460191,hotel nuevo castillo|mendoza|argentina,High-confidence legacy census match; score meets promote threshold.
119,recHBv7yFJ4uXG3qQ,Panoramic Grand,Puerto Iguazú,Argentina,-25.5935305,-54.5753013,rec79u6kPnxqRdyi2,Panoramic Grand,81,100,"Strong name similarity (100%), same country, 81m apart",Panoramic Grand,Puerto Iguazú,Argentina,-25.5935305,-54.5753013,panoramic grand|puerto iguazu|argentina,High-confidence legacy census match; score meets promote threshold.
120,recHulFl60gEjpCLc,Hotel Laerte,Mendoza,Argentina,-32.8853572,-68.8494574,recHlsS8AFxtNOgfT,Hotel Laerte,20,100,"Strong name similarity (100%), same country, 20m apart",Hotel Laerte,Mendoza,Argentina,-32.8853572,-68.8494574,hotel laerte|mendoza|argentina,High-confidence legacy census match; score meets promote threshold.
121,recIL3Fky8UskYCWa,Murano Apart Hotel,Mendoza,Argentina,-32.8851633,-68.8453478,recQmGRODz8k6agmw,Murano Apart Hotel,22,100,"Strong name similarity (100%), same country, 22m apart",Murano Apart Hotel,Mendoza,Argentina,-32.8851633,-68.8453478,murano apart hotel|mendoza|argentina,High-confidence legacy census match; score meets promote threshold.
