lane,intake_class,intake_notes,route,validation_pass,source_record_id,hpc_recommended_action,hpc_matched_record_id,Property Name,Canonical Property Name,Property Identity Key,Current Brand,Brand Family,Affiliation Status,Independent Hotel Flag,Country,City,State / Region,Official Property URL,Source URL,Family / Source Family,Source Type,Source Confidence,Identity Confidence,VIC Freeze Hash,Production Use Status,Enrichment Status,Enrichment Priority,Human Review Required,Data Eligible,Brand-Unassigned Reason,Latitude,Longitude,Phone
known_brand_census_intake,known_chain_census_backlog_not_active_setup,Not in Active/Live Brand Setup control list — still required for Hotel Property Census inventory. Do not drop. Autopilot Active scope may not enrich until Brand Status promotion.,route_known_chain_not_active,true,way/53581002,likely_new_candidate,recrpcMu4sx4vSkmS,Hotel Riu Bambu,Hotel Riu Bambu,osm_do_way_53581002,RIU,RIU,Branded,false,Dominican Republic,Punta Cana,Unknown,https://www.riu.com/en/hotel/dominican-republic/punta-cana/hotel-riu-bambu,https://www.openstreetmap.org/way/53581002,RIU,official_property_page,High,High,independent_census_dr_osm_2026-08-07,Census Only / Not Owner-Facing,Discovered — pending enrichment,High,true,true,known_chain_not_in_active_brand_setup,18.7226758,-68.4572682,+1 809-221-7575
known_brand_census_intake,steward_brand_tag_review,OSM brand tag unresolved — steward before Census insert; may be owner name noise or real chain.,steward_possible_branded,true,way/93553072,likely_new_candidate,recbBAqjVS3XOljPA,Hotel Dominican Fiesta,Hotel Dominican Fiesta,osm_do_way_93553072,Fiesta,Fiesta,Brand-Unconfirmed,false,Dominican Republic,Unknown,Unknown,,https://www.openstreetmap.org/way/93553072,Fiesta,other,Medium,Low,independent_census_dr_osm_2026-08-07,Census Only / Not Owner-Facing,Discovered — pending enrichment,Medium,true,false,,18.4396732,-69.9692967,
known_brand_census_intake,known_chain_census_backlog_not_active_setup,Not in Active/Live Brand Setup control list — still required for Hotel Property Census inventory. Do not drop. Autopilot Active scope may not enrich until Brand Status promotion.,route_known_chain_not_active,true,way/104646167,likely_new_candidate,recCtBmPY8ahaQVPP,Barceló Bávaro Beach – Adults only,Barceló Bávaro Beach – Adults only,osm_do_way_104646167,Barceló,Barceló,Branded,false,Dominican Republic,Unknown,Unknown,https://www.barcelo.com/en-us/barcelo-bavaro-beach/?utm_source=google&utm_medium=organic&utm_campaign=my_business&utm_content=7389,https://www.openstreetmap.org/way/104646167,Barceló,official_property_page,High,Medium,independent_census_dr_osm_2026-08-07,Census Only / Not Owner-Facing,Discovered — pending enrichment,High,true,true,known_chain_not_in_active_brand_setup,18.6676765,-68.399608,+18096865797
known_brand_census_intake,known_chain_census_backlog_not_active_setup,Not in Active/Live Brand Setup control list — still required for Hotel Property Census inventory. Do not drop. Autopilot Active scope may not enrich until Brand Status promotion.,route_known_chain_not_active,true,way/110955858,needs_research,recFg5RNpxAAjh7Y2,Iberostar Selection Bavaro Suites,Iberostar Selection Bavaro Suites,osm_do_way_110955858,Iberostar,Iberostar,Branded,false,Dominican Republic,Punta Cana,Unknown,https://www.iberostar.com/en/hotels/punta-cana/iberostar-selection-bavaro-suites/,https://www.openstreetmap.org/way/110955858,Iberostar,official_property_page,High,High,independent_census_dr_osm_2026-08-07,Census Only / Not Owner-Facing,Discovered — pending enrichment,High,true,true,known_chain_not_in_active_brand_setup,18.7132868,-68.4504159,+1 809-221-6500
known_brand_census_intake,known_chain_census_backlog_not_active_setup,Not in Active/Live Brand Setup control list — still required for Hotel Property Census inventory. Do not drop. Autopilot Active scope may not enrich until Brand Status promotion.,route_known_chain_not_active,true,way/110962847,needs_research,reczINcOAL4nPdklO,Iberostar Selection Coral Bávaro,Iberostar Selection Coral Bávaro,osm_do_way_110962847,Iberostar,Iberostar,Branded,false,Dominican Republic,Punta Cana,Unknown,https://www.iberostar.com/en/hotels/punta-cana/iberostar-selection-coral-bavaro/,https://www.openstreetmap.org/way/110962847,Iberostar,official_property_page,High,High,independent_census_dr_osm_2026-08-07,Census Only / Not Owner-Facing,Discovered — pending enrichment,High,true,true,known_chain_not_in_active_brand_setup,18.7170623,-68.4502253,+1 809-221-6500
known_brand_census_intake,known_chain_census_backlog_not_active_setup,Not in Active/Live Brand Setup control list — still required for Hotel Property Census inventory. Do not drop. Autopilot Active scope may not enrich until Brand Status promotion.,route_known_chain_not_active,true,way/136390467,needs_research,recegeRVCOwMBS1u9,Iberostar Waves Costa Dorada,Iberostar Waves Costa Dorada,osm_do_way_136390467,Iberostar,Iberostar,Branded,false,Dominican Republic,Marapica,Unknown,https://www.iberostar.com/en/hotels/puerto-plata/iberostar-waves-costa-dorada/,https://www.openstreetmap.org/way/136390467,Iberostar,official_property_page,High,High,independent_census_dr_osm_2026-08-07,Census Only / Not Owner-Facing,Discovered — pending enrichment,High,true,true,known_chain_not_in_active_brand_setup,19.7759797,-70.6580692,+1 809-320-1000
known_brand_census_intake,known_chain_census_backlog_not_active_setup,Not in Active/Live Brand Setup control list — still required for Hotel Property Census inventory. Do not drop. Autopilot Active scope may not enrich until Brand Status promotion.,route_known_chain_not_active,true,way/142306645,likely_new_candidate,recrpcMu4sx4vSkmS,Hotel Riu Naiboa,Hotel Riu Naiboa,osm_do_way_142306645,RIU,RIU,Branded,false,Dominican Republic,Punta Cana,Unknown,https://www.riu.com/en/hotel/dominican-republic/punta-cana/hotel-riu-naiboa/,https://www.openstreetmap.org/way/142306645,RIU,official_property_page,High,High,independent_census_dr_osm_2026-08-07,Census Only / Not Owner-Facing,Discovered — pending enrichment,High,true,true,known_chain_not_in_active_brand_setup,18.7176172,-68.4553328,+1 809-221-7515
known_brand_census_intake,known_chain_census_backlog_not_active_setup,Not in Active/Live Brand Setup control list — still required for Hotel Property Census inventory. Do not drop. Autopilot Active scope may not enrich until Brand Status promotion.,route_known_chain_not_active,true,way/142306646,likely_new_candidate,recrpcMu4sx4vSkmS,Hotel Riu Palace Punta Cana,Hotel Riu Palace Punta Cana,osm_do_way_142306646,RIU,RIU,Branded,false,Dominican Republic,Punta Cana,Unknown,https://www.riu.com/en/hotel/dominican-republic/punta-cana/hotel-riu-palace-punta-cana/,https://www.openstreetmap.org/way/142306646,RIU,official_property_page,High,High,independent_census_dr_osm_2026-08-07,Census Only / Not Owner-Facing,Discovered — pending enrichment,High,true,true,known_chain_not_in_active_brand_setup,18.7233055,-68.4589037,+1 809-687-4242
known_brand_census_intake,known_chain_census_backlog_not_active_setup,Not in Active/Live Brand Setup control list — still required for Hotel Property Census inventory. Do not drop. Autopilot Active scope may not enrich until Brand Status promotion.,route_known_chain_not_active,true,way/153864150,needs_research,recUOyzOXn2Zdp98I,Hotel Barceló Santo Domingo,Hotel Barceló Santo Domingo,osm_do_way_153864150,Barceló,Barceló,Branded,false,Dominican Republic,Unknown,Unknown,https://www.barcelo.com/en-us/barcelo-hotels/hotels/dominican-republic/santo-domingo/barcelo-santo-domingo,https://www.openstreetmap.org/way/153864150,Barceló,official_property_page,High,Medium,independent_census_dr_osm_2026-08-07,Census Only / Not Owner-Facing,Discovered — pending enrichment,High,true,true,known_chain_not_in_active_brand_setup,18.4748726,-69.912525,+ 1 809 563 5000
known_brand_census_intake,known_chain_census_backlog_not_active_setup,Not in Active/Live Brand Setup control list — still required for Hotel Property Census inventory. Do not drop. Autopilot Active scope may not enrich until Brand Status promotion.,route_known_chain_not_active,true,way/164232205,likely_new_candidate,reckIUCAyaUts6PPS,Hodelpa Centro Plaza Hotel,Hodelpa Centro Plaza Hotel,osm_do_way_164232205,Hodelpa,Hodelpa,Branded,false,Dominican Republic,Santiago de los Caballeros,Unknown,,https://www.openstreetmap.org/way/164232205,Hodelpa,other,Medium,Medium,independent_census_dr_osm_2026-08-07,Census Only / Not Owner-Facing,Discovered — pending enrichment,High,true,true,known_chain_not_in_active_brand_setup,19.4504476,-70.7021693,
known_brand_census_intake,known_chain_census_backlog_not_active_setup,Not in Active/Live Brand Setup control list — still required for Hotel Property Census inventory. Do not drop. Autopilot Active scope may not enrich until Brand Status promotion.,route_known_chain_not_active,true,way/175357851,likely_new_candidate,recbqmjZiacpHmeJo,Gran Bahia Principe Cayacoa,Gran Bahia Principe Cayacoa,osm_do_way_175357851,Bahía Príncipe,Bahía Príncipe,Branded,false,Dominican Republic,Unknown,Unknown,,https://www.openstreetmap.org/way/175357851,Bahía Príncipe,other,Medium,Low,independent_census_dr_osm_2026-08-07,Census Only / Not Owner-Facing,Discovered — pending enrichment,High,true,false,known_chain_not_in_active_brand_setup,19.1975216,-69.3373164,
known_brand_census_intake,active_or_soft_brand_census_plus_autopilot,Eligible for Active Brand Autopilot coverage after Census insert (if brand is Active/Live).,route_branded_active_setup,true,way/177332376,needs_research,recUoUcP9lEuNkl0F,Crowne Plaza,Crowne Plaza,osm_do_way_177332376,Crowne Plaza,Crowne Plaza,Branded,false,Dominican Republic,Santo Domingo,Unknown,,https://www.openstreetmap.org/way/177332376,Crowne Plaza,other,Medium,Medium,independent_census_dr_osm_2026-08-07,Census Only / Not Owner-Facing,Discovered — pending enrichment,High,true,true,,18.4639693,-69.8963633,
known_brand_census_intake,known_chain_census_backlog_not_active_setup,Not in Active/Live Brand Setup control list — still required for Hotel Property Census inventory. Do not drop. Autopilot Active scope may not enrich until Brand Status promotion.,route_known_chain_not_active,true,way/177332379,likely_new_candidate,recMzzHNZjAlaQh7y,Renaissance Hotel,Renaissance Hotel,osm_do_way_177332379,Renaissance Hotels,Renaissance Hotels,Branded,false,Dominican Republic,Santo Domingo,Unknown,,https://www.openstreetmap.org/way/177332379,Renaissance Hotels,other,Medium,Medium,independent_census_dr_osm_2026-08-07,Census Only / Not Owner-Facing,Discovered — pending enrichment,High,true,true,known_chain_not_in_active_brand_setup,18.4622555,-69.8999642,
known_brand_census_intake,known_chain_census_backlog_not_active_setup,Not in Active/Live Brand Setup control list — still required for Hotel Property Census inventory. Do not drop. Autopilot Active scope may not enrich until Brand Status promotion.,route_known_chain_not_active,true,way/199921835,likely_new_candidate,recaDASYRUNGyBHAC,Gran Bahia Principe El Portillo,Gran Bahia Principe El Portillo,osm_do_way_199921835,Bahía Príncipe,Bahía Príncipe,Branded,false,Dominican Republic,Unknown,Unknown,https://www.bahia-principe.com/en/resorts-in-dominican-republic/resort-el-portillo/,https://www.openstreetmap.org/way/199921835,Bahía Príncipe,official_property_page,High,Medium,independent_census_dr_osm_2026-08-07,Census Only / Not Owner-Facing,Discovered — pending enrichment,High,true,true,known_chain_not_in_active_brand_setup,19.32368,-69.4955,
known_brand_census_intake,known_chain_census_backlog_not_active_setup,Not in Active/Live Brand Setup control list — still required for Hotel Property Census inventory. Do not drop. Autopilot Active scope may not enrich until Brand Status promotion.,route_known_chain_not_active,true,way/204089278,likely_new_candidate,recazCEnMYzUaPGvy,Casa Marina Beach & Reef,Casa Marina Beach & Reef,osm_do_way_204089278,Amhsa Marina Hotels,Amhsa Marina Hotels,Branded,false,Dominican Republic,Unknown,Unknown,,https://www.openstreetmap.org/way/204089278,Amhsa Marina Hotels,other,Medium,Low,independent_census_dr_osm_2026-08-07,Census Only / Not Owner-Facing,Discovered — pending enrichment,High,true,false,known_chain_not_in_active_brand_setup,19.7668734,-70.517382,
known_brand_census_intake,known_chain_census_backlog_not_active_setup,Not in Active/Live Brand Setup control list — still required for Hotel Property Census inventory. Do not drop. Autopilot Active scope may not enrich until Brand Status promotion.,route_known_chain_not_active,true,way/233446403,likely_new_candidate,recbqmjZiacpHmeJo,Hodelpa Gran Almirante,Hodelpa Gran Almirante,osm_do_way_233446403,Hodelpa,Hodelpa,Branded,false,Dominican Republic,Unknown,Unknown,,https://www.openstreetmap.org/way/233446403,Hodelpa,other,Medium,Low,independent_census_dr_osm_2026-08-07,Census Only / Not Owner-Facing,Discovered — pending enrichment,High,true,false,known_chain_not_in_active_brand_setup,19.4653439,-70.6872776,
known_brand_census_intake,known_chain_census_backlog_not_active_setup,Not in Active/Live Brand Setup control list — still required for Hotel Property Census inventory. Do not drop. Autopilot Active scope may not enrich until Brand Status promotion.,route_known_chain_not_active,true,way/236000172,likely_new_candidate,recKI0UUutwks5d3N,Luxury Bahia Principe Samana,Luxury Bahia Principe Samana,osm_do_way_236000172,Bahía Príncipe,Bahía Príncipe,Branded,false,Dominican Republic,Unknown,Unknown,,https://www.openstreetmap.org/way/236000172,Bahía Príncipe,other,Medium,Low,independent_census_dr_osm_2026-08-07,Census Only / Not Owner-Facing,Discovered — pending enrichment,High,true,false,known_chain_not_in_active_brand_setup,19.1842032,-69.2708708,
known_brand_census_intake,steward_brand_tag_review,OSM brand tag unresolved — steward before Census insert; may be owner name noise or real chain.,steward_possible_branded,true,way/245917690,likely_new_candidate,rec01MDiDGhOUizYu,Cabañas Monte Lola,Cabañas Monte Lola,osm_do_way_245917690,Cesar Ureña,Cesar Ureña,Brand-Unconfirmed,false,Dominican Republic,Unknown,Unknown,,https://www.openstreetmap.org/way/245917690,Cesar Ureña,other,Medium,Low,independent_census_dr_osm_2026-08-07,Census Only / Not Owner-Facing,Discovered — pending enrichment,Medium,true,false,,19.6637088,-71.2017364,
known_brand_census_intake,active_or_soft_brand_census_plus_autopilot,Eligible for Active Brand Autopilot coverage after Census insert (if brand is Active/Live).,route_branded_active_setup,true,way/251860535,likely_new_candidate,rec6QsU0IyLwBGJdy,Quality Inn,Quality Inn,osm_do_way_251860535,Quality Inn,Quality Inn,Branded,false,Dominican Republic,Unknown,Unknown,,https://www.openstreetmap.org/way/251860535,Quality Inn,other,Medium,Low,independent_census_dr_osm_2026-08-07,Census Only / Not Owner-Facing,Discovered — pending enrichment,High,true,false,,18.4569491,-69.706117,
known_brand_census_intake,known_chain_census_backlog_not_active_setup,Not in Active/Live Brand Setup control list — still required for Hotel Property Census inventory. Do not drop. Autopilot Active scope may not enrich until Brand Status promotion.,route_known_chain_not_active,true,way/253123206,likely_new_candidate,recOOk81RLNhbx8B5,Catalonia Royal La Romana,Catalonia Royal La Romana,osm_do_way_253123206,Catalonia,Catalonia,Branded,false,Dominican Republic,Unknown,Unknown,https://www.cataloniahotels.com/en/hotel/catalonia-royal-la-romana-adults-only,https://www.openstreetmap.org/way/253123206,Catalonia,official_property_page,High,Medium,independent_census_dr_osm_2026-08-07,Census Only / Not Owner-Facing,Discovered — pending enrichment,High,true,true,known_chain_not_in_active_brand_setup,18.3449962,-68.8218655,
known_brand_census_intake,active_or_soft_brand_census_plus_autopilot,Eligible for Active Brand Autopilot coverage after Census insert (if brand is Active/Live).,route_branded_active_setup,true,way/253125050,likely_new_candidate,recOOk81RLNhbx8B5,Hilton La Romana,Hilton La Romana,osm_do_way_253125050,Hilton Hotels & Resorts,Hilton Hotels & Resorts,Branded,false,Dominican Republic,Unknown,Unknown,,https://www.openstreetmap.org/way/253125050,Hilton Hotels & Resorts,other,Medium,Low,independent_census_dr_osm_2026-08-07,Census Only / Not Owner-Facing,Discovered — pending enrichment,High,true,false,,18.3766482,-68.845207,
known_brand_census_intake,known_chain_census_backlog_not_active_setup,Not in Active/Live Brand Setup control list — still required for Hotel Property Census inventory. Do not drop. Autopilot Active scope may not enrich until Brand Status promotion.,route_known_chain_not_active,true,way/255788067,likely_new_candidate,recUOyzOXn2Zdp98I,Hard Rock Hotel,Hard Rock Hotel,osm_do_way_255788067,Hard Rock Hotels,Hard Rock Hotels,Branded,false,Dominican Republic,Unknown,Unknown,,https://www.openstreetmap.org/way/255788067,Hard Rock Hotels,other,Medium,Low,independent_census_dr_osm_2026-08-07,Census Only / Not Owner-Facing,Discovered — pending enrichment,High,true,false,known_chain_not_in_active_brand_setup,18.7337121,-68.4823028,
known_brand_census_intake,known_chain_census_backlog_not_active_setup,Not in Active/Live Brand Setup control list — still required for Hotel Property Census inventory. Do not drop. Autopilot Active scope may not enrich until Brand Status promotion.,route_known_chain_not_active,true,way/255806141,likely_new_candidate,recbBAqjVS3XOljPA,Barceló Dominican Beach,Barceló Dominican Beach,osm_do_way_255806141,Barceló,Barceló,Branded,false,Dominican Republic,Unknown,Unknown,http://www.barcelodominicanbeach.com/,https://www.openstreetmap.org/way/255806141,Barceló,official_property_page,High,Medium,independent_census_dr_osm_2026-08-07,Census Only / Not Owner-Facing,Discovered — pending enrichment,High,true,true,known_chain_not_in_active_brand_setup,18.6876446,-68.4179156,
known_brand_census_intake,known_chain_census_backlog_not_active_setup,Not in Active/Live Brand Setup control list — still required for Hotel Property Census inventory. Do not drop. Autopilot Active scope may not enrich until Brand Status promotion.,route_known_chain_not_active,true,way/272974124,needs_research,recUOyzOXn2Zdp98I,Melia Santo Domingo Hotel,Melia Santo Domingo Hotel,osm_do_way_272974124,Meliá,Meliá,Branded,false,Dominican Republic,Santo Domingo,Unknown,,https://www.openstreetmap.org/way/272974124,Meliá,other,Medium,Medium,independent_census_dr_osm_2026-08-07,Census Only / Not Owner-Facing,Discovered — pending enrichment,High,true,true,known_chain_not_in_active_brand_setup,18.4631093,-69.8978204,
known_brand_census_intake,known_chain_census_backlog_not_active_setup,Not in Active/Live Brand Setup control list — still required for Hotel Property Census inventory. Do not drop. Autopilot Active scope may not enrich until Brand Status promotion.,route_known_chain_not_active,true,way/309203833,needs_research,recLcfYMZLX0PgEA5,JOIA Bávaro by Iberostar,JOIA Bávaro by Iberostar,osm_do_way_309203833,Iberostar,Iberostar,Branded,false,Dominican Republic,Punta Cana,Unknown,https://www.iberostar.com/en/hotels/punta-cana/joia-bavaro-by-iberostar/,https://www.openstreetmap.org/way/309203833,Iberostar,official_property_page,High,High,independent_census_dr_osm_2026-08-07,Census Only / Not Owner-Facing,Discovered — pending enrichment,High,true,true,known_chain_not_in_active_brand_setup,18.7124876,-68.4478444,+1 809-221-6500
known_brand_census_intake,known_chain_census_backlog_not_active_setup,Not in Active/Live Brand Setup control list — still required for Hotel Property Census inventory. Do not drop. Autopilot Active scope may not enrich until Brand Status promotion.,route_known_chain_not_active,true,way/309228608,likely_new_candidate,recrpcMu4sx4vSkmS,Majestic Colonial Hotel,Majestic Colonial Hotel,osm_do_way_309228608,Majestic Resorts,Majestic Resorts,Branded,false,Dominican Republic,Punta Cana,Unknown,https://www.majestic-resorts.com/punta-cana/resorts/majestic-colonial-punta-cana,https://www.openstreetmap.org/way/309228608,Majestic Resorts,official_property_page,High,High,independent_census_dr_osm_2026-08-07,Census Only / Not Owner-Facing,Discovered — pending enrichment,High,true,true,known_chain_not_in_active_brand_setup,18.7313806,-68.4678523,+1 888-477-7227
known_brand_census_intake,known_chain_census_backlog_not_active_setup,Not in Active/Live Brand Setup control list — still required for Hotel Property Census inventory. Do not drop. Autopilot Active scope may not enrich until Brand Status promotion.,route_known_chain_not_active,true,way/309228614,likely_new_candidate,recrpcMu4sx4vSkmS,Majestic Elegance Punta Cana,Majestic Elegance Punta Cana,osm_do_way_309228614,Majestic Resorts,Majestic Resorts,Branded,false,Dominican Republic,Punta Cana,Unknown,https://www.majestic-resorts.com/punta-cana/resorts/majestic-elegance-punta-cana,https://www.openstreetmap.org/way/309228614,Majestic Resorts,official_property_page,High,High,independent_census_dr_osm_2026-08-07,Census Only / Not Owner-Facing,Discovered — pending enrichment,High,true,true,known_chain_not_in_active_brand_setup,18.7297268,-68.4667024,+1 888-477-7227
known_brand_census_intake,known_chain_census_backlog_not_active_setup,Not in Active/Live Brand Setup control list — still required for Hotel Property Census inventory. Do not drop. Autopilot Active scope may not enrich until Brand Status promotion.,route_known_chain_not_active,true,way/310072877,likely_new_candidate,recUOyzOXn2Zdp98I,Dreams Resort Hotel,Dreams Resort Hotel,osm_do_way_310072877,Dreams (Hyatt Inclusive Collection),Dreams (Hyatt Inclusive Collection),Soft-Branded / Collection,false,Dominican Republic,Unknown,Unknown,,https://www.openstreetmap.org/way/310072877,Dreams (Hyatt Inclusive Collection),other,Medium,Low,independent_census_dr_osm_2026-08-07,Census Only / Not Owner-Facing,Discovered — pending enrichment,High,true,false,known_chain_not_in_active_brand_setup,18.8026888,-68.5753048,
known_brand_census_intake,known_chain_census_backlog_not_active_setup,Not in Active/Live Brand Setup control list — still required for Hotel Property Census inventory. Do not drop. Autopilot Active scope may not enrich until Brand Status promotion.,route_known_chain_not_active,true,way/310075723,likely_new_candidate,recXh4NgF8sDbi9cQ,Grand Sirenis Punta Cana Resort,Grand Sirenis Punta Cana Resort,osm_do_way_310075723,Sirenis Hotels & Resorts,Sirenis Hotels & Resorts,Branded,false,Dominican Republic,Unknown,Unknown,https://sirenishotels.com,https://www.openstreetmap.org/way/310075723,Sirenis Hotels & Resorts,official_property_page,High,Medium,independent_census_dr_osm_2026-08-07,Census Only / Not Owner-Facing,Discovered — pending enrichment,High,true,true,known_chain_not_in_active_brand_setup,18.8181888,-68.5907075,
known_brand_census_intake,known_chain_census_backlog_not_active_setup,Not in Active/Live Brand Setup control list — still required for Hotel Property Census inventory. Do not drop. Autopilot Active scope may not enrich until Brand Status promotion.,route_known_chain_not_active,true,way/310076079,needs_research,recrpcMu4sx4vSkmS,Excellence Punta Cana Hotel,Excellence Punta Cana Hotel,osm_do_way_310076079,Excellence Resorts,Excellence Resorts,Branded,false,Dominican Republic,Unknown,Unknown,,https://www.openstreetmap.org/way/310076079,Excellence Resorts,other,Medium,Low,independent_census_dr_osm_2026-08-07,Census Only / Not Owner-Facing,Discovered — pending enrichment,High,true,false,known_chain_not_in_active_brand_setup,18.8274581,-68.6013611,
known_brand_census_intake,known_chain_census_backlog_not_active_setup,Not in Active/Live Brand Setup control list — still required for Hotel Property Census inventory. Do not drop. Autopilot Active scope may not enrich until Brand Status promotion.,route_known_chain_not_active,true,way/310436422,likely_new_candidate,recrpcMu4sx4vSkmS,Occidental Grand Punta Cana Hotel,Occidental Grand Punta Cana Hotel,osm_do_way_310436422,Occidental,Occidental,Branded,false,Dominican Republic,Unknown,Unknown,,https://www.openstreetmap.org/way/310436422,Occidental,other,Medium,Low,independent_census_dr_osm_2026-08-07,Census Only / Not Owner-Facing,Discovered — pending enrichment,High,true,false,known_chain_not_in_active_brand_setup,18.6970933,-68.4338138,+1 809 221-8787
known_brand_census_intake,known_chain_census_backlog_not_active_setup,Not in Active/Live Brand Setup control list — still required for Hotel Property Census inventory. Do not drop. Autopilot Active scope may not enrich until Brand Status promotion.,route_known_chain_not_active,true,way/310694392,likely_new_candidate,recyP6DQ1R6mhBse5,Real Intercontinental Hotel,Real Intercontinental Hotel,osm_do_way_310694392,InterContinental,InterContinental,Branded,false,Dominican Republic,"Santo Domingo , Rep Dominicana",Unknown,,https://www.openstreetmap.org/way/310694392,InterContinental,other,Medium,Medium,independent_census_dr_osm_2026-08-07,Census Only / Not Owner-Facing,Discovered — pending enrichment,High,true,true,known_chain_not_in_active_brand_setup,18.4684917,-69.9388876,
known_brand_census_intake,known_chain_census_backlog_not_active_setup,Not in Active/Live Brand Setup control list — still required for Hotel Property Census inventory. Do not drop. Autopilot Active scope may not enrich until Brand Status promotion.,route_known_chain_not_active,true,way/312593390,likely_new_candidate,recUOyzOXn2Zdp98I,Hodelpa Garden Court Hotel,Hodelpa Garden Court Hotel,osm_do_way_312593390,Hodelpa,Hodelpa,Branded,false,Dominican Republic,Unknown,Unknown,https://www.hodelpa.com/,https://www.openstreetmap.org/way/312593390,Hodelpa,official_property_page,High,Medium,independent_census_dr_osm_2026-08-07,Census Only / Not Owner-Facing,Discovered — pending enrichment,High,true,true,known_chain_not_in_active_brand_setup,19.3993701,-70.6292536,+1 (809) 612-7000
known_brand_census_intake,known_chain_census_backlog_not_active_setup,Not in Active/Live Brand Setup control list — still required for Hotel Property Census inventory. Do not drop. Autopilot Active scope may not enrich until Brand Status promotion.,route_known_chain_not_active,true,way/323830323,needs_research,reczkazxsG1HRRH88,Iberostar Hacienda Dominicus,Iberostar Hacienda Dominicus,osm_do_way_323830323,Iberostar,Iberostar,Branded,false,Dominican Republic,Higüey,Unknown,https://www.iberostar.com/en/hotels/bayahibe/iberostar-selection-hacienda-dominicus/,https://www.openstreetmap.org/way/323830323,Iberostar,official_property_page,High,High,independent_census_dr_osm_2026-08-07,Census Only / Not Owner-Facing,Discovered — pending enrichment,High,true,true,known_chain_not_in_active_brand_setup,18.3477867,-68.8224984,1 809-688-3600
known_brand_census_intake,known_chain_census_backlog_not_active_setup,Not in Active/Live Brand Setup control list — still required for Hotel Property Census inventory. Do not drop. Autopilot Active scope may not enrich until Brand Status promotion.,route_known_chain_not_active,true,way/335856652,needs_research,recrpcMu4sx4vSkmS,Hotel Breathless Punta Cana,Hotel Breathless Punta Cana,osm_do_way_335856652,Breathless (Hyatt Inclusive Collection),Breathless (Hyatt Inclusive Collection),Soft-Branded / Collection,false,Dominican Republic,Unknown,Unknown,,https://www.openstreetmap.org/way/335856652,Breathless (Hyatt Inclusive Collection),other,Medium,Low,independent_census_dr_osm_2026-08-07,Census Only / Not Owner-Facing,Discovered — pending enrichment,High,true,false,known_chain_not_in_active_brand_setup,18.8087322,-68.5797242,
known_brand_census_intake,known_chain_census_backlog_not_active_setup,Not in Active/Live Brand Setup control list — still required for Hotel Property Census inventory. Do not drop. Autopilot Active scope may not enrich until Brand Status promotion.,route_known_chain_not_active,true,way/335856784,likely_new_candidate,recXh4NgF8sDbi9cQ,Dreams Punta Cana Resort & Spa,Dreams Punta Cana Resort & Spa,osm_do_way_335856784,Dreams (Hyatt Inclusive Collection),Dreams (Hyatt Inclusive Collection),Soft-Branded / Collection,false,Dominican Republic,Punta Cana,Unknown,,https://www.openstreetmap.org/way/335856784,Dreams (Hyatt Inclusive Collection),other,Medium,Medium,independent_census_dr_osm_2026-08-07,Census Only / Not Owner-Facing,Discovered — pending enrichment,High,true,true,known_chain_not_in_active_brand_setup,18.8036592,-68.5743011,
known_brand_census_intake,known_chain_census_backlog_not_active_setup,Not in Active/Live Brand Setup control list — still required for Hotel Property Census inventory. Do not drop. Autopilot Active scope may not enrich until Brand Status promotion.,route_known_chain_not_active,true,way/342786288,likely_new_candidate,recOOk81RLNhbx8B5,Bahía Príncipe Playa Nueva La Romana,Bahía Príncipe Playa Nueva La Romana,osm_do_way_342786288,Bahía Príncipe,Bahía Príncipe,Branded,false,Dominican Republic,Unknown,Unknown,,https://www.openstreetmap.org/way/342786288,Bahía Príncipe,other,Medium,Low,independent_census_dr_osm_2026-08-07,Census Only / Not Owner-Facing,Discovered — pending enrichment,High,true,false,known_chain_not_in_active_brand_setup,18.435257,-69.1903111,
known_brand_census_intake,known_chain_census_backlog_not_active_setup,Not in Active/Live Brand Setup control list — still required for Hotel Property Census inventory. Do not drop. Autopilot Active scope may not enrich until Brand Status promotion.,route_known_chain_not_active,true,way/378375761,needs_research,rec6QsU0IyLwBGJdy,Holiday Inn,Holiday Inn,osm_do_way_378375761,Holiday Inn,Holiday Inn,Branded,false,Dominican Republic,Santo Domingo,Unknown,,https://www.openstreetmap.org/way/378375761,Holiday Inn,other,Medium,Medium,independent_census_dr_osm_2026-08-07,Census Only / Not Owner-Facing,Discovered — pending enrichment,High,true,true,known_chain_not_in_active_brand_setup,18.4761553,-69.9367164,
known_brand_census_intake,active_or_soft_brand_census_plus_autopilot,Eligible for Active Brand Autopilot coverage after Census insert (if brand is Active/Live).,route_branded_active_setup,true,way/404174344,needs_research,recmAzTMc9asgvt8i,Westin,Westin,osm_do_way_404174344,Westin,Westin,Branded,false,Dominican Republic,Unknown,Unknown,,https://www.openstreetmap.org/way/404174344,Westin,other,Medium,Low,independent_census_dr_osm_2026-08-07,Census Only / Not Owner-Facing,Discovered — pending enrichment,High,true,false,,18.4643779,-69.9318502,
